FundamentalTime,FundamentalValue
1612522626600000000,100000
1612522626700000000,100000
1612522626800000000,100000
1612522626900000000,100000
1612522627000000000,100000
1612522627100000000,100000
1612522627200000000,100000
1612522627300000000,100000
1612522627400000000,100000
1612522627500000000,100000
1612522627600000000,100000
1612522627700000000,100000
1612522627800000000,100000
1612522627900000000,100000
1612522628000000000,100000
1612522628100000000,100000
1612522628200000000,100000
1612522628300000000,100000
1612522628400000000,100000
1612522628500000000,100000
1612522628600000000,100000
1612522628700000000,100000
1612522628800000000,100000
1612522628900000000,100000
1612522629000000000,100000
1612522629100000000,100000
1612522629200000000,100000
1612522629300000000,100000
1612522629400000000,100000
1612522629500000000,100000
1612522629600000000,100000
1612522629700000000,100000
1612522629800000000,100000
1612522629900000000,100000
1612522630000000000,100000
1612522630100000000,100000
1612522630200000000,100000
1612522630300000000,100000
1612522630400000000,100000
1612522630500000000,100000
1612522630600000000,100000
1612522630700000000,100000
1612522630800000000,100000
1612522630900000000,100000
1612522631000000000,100000
1612522631100000000,100000
1612522631200000000,100000
1612522631300000000,100000
1612522631400000000,100000
1612522631500000000,100000
1612522631600000000,100000
1612522631700000000,100000
1612522631800000000,100000
1612522631900000000,100000
1612522632000000000,100000
1612522632100000000,100000
1612522632200000000,100000
1612522632300000000,100000
1612522632400000000,100000
1612522632500000000,100000
1612522632600000000,100000
1612522632700000000,100000
1612522632800000000,100000
1612522632900000000,100000
1612522633000000000,100000
1612522633100000000,100000
1612522633200000000,100000
1612522633300000000,100000
1612522633400000000,100000
1612522633500000000,100000
1612522633600000000,100000
1612522633700000000,100000
1612522633800000000,100000
1612522633900000000,100000
1612522634000000000,100000
1612522634100000000,100000
1612522634200000000,100000
1612522634300000000,100000
1612522634400000000,100000
1612522634500000000,100000
1612522634600000000,100000
1612522634700000000,100000
1612522634800000000,100000
1612522634900000000,100000
1612522635000000000,100000
1612522635100000000,100000
1612522635200000000,100000
1612522635300000000,100000
1612522635400000000,100000
1612522635500000000,100000
1612522635600000000,100000
1612522635700000000,100000
1612522635800000000,100000
1612522635900000000,100000
1612522636000000000,100000
1612522636100000000,100000
1612522636200000000,100000
1612522636300000000,100000
1612522636400000000,100000
1612522636500000000,100000
1612522636600000000,100000
1612522636700000000,100000
1612522636800000000,100000
1612522636900000000,100000
1612522637000000000,100000
1612522637100000000,100000
1612522637200000000,100000
1612522637300000000,100000
1612522637400000000,100000
1612522637500000000,100000
1612522637600000000,100000
1612522637700000000,100000
1612522637800000000,100000
1612522637900000000,100000
1612522638000000000,100000
1612522638100000000,100000
1612522638200000000,100000
1612522638300000000,100000
1612522638400000000,100000
1612522638500000000,100000
1612522638600000000,100000
1612522638700000000,100000
1612522638800000000,100000
1612522638900000000,100000
1612522639000000000,100000
1612522639100000000,100000
1612522639200000000,100000
1612522639300000000,100000
1612522639400000000,100000
1612522639500000000,100000
1612522639600000000,100000
1612522639700000000,100000
1612522639800000000,100000
1612522639900000000,100000
1612522640000000000,100000
1612522640100000000,100000
1612522640200000000,100000
1612522640300000000,100000
1612522640400000000,100000
1612522640500000000,100000
1612522640600000000,100000
1612522640700000000,100000
1612522640800000000,100000
1612522640900000000,100000
1612522641000000000,100000
1612522641100000000,100000
1612522641200000000,100000
1612522641300000000,100000
1612522641400000000,100000
1612522641500000000,100000
1612522641600000000,100000
1612522641700000000,100000
1612522641800000000,100000
1612522641900000000,100000
1612522642000000000,100000
1612522642100000000,100000
1612522642200000000,100000
1612522642300000000,100000
1612522642400000000,100000
1612522642500000000,100000
1612522642600000000,100000
1612522642700000000,100000
1612522642800000000,100000
1612522642900000000,100000
1612522643000000000,100000
1612522643100000000,100000
1612522643200000000,100000
1612522643300000000,100000
1612522643400000000,100000
1612522643500000000,100000
1612522643600000000,100000
1612522643700000000,100000
1612522643800000000,100000
1612522643900000000,100000
1612522644000000000,100000
1612522644100000000,100000
1612522644200000000,100000
1612522644300000000,100000
1612522644400000000,100000
1612522644500000000,100000
1612522644600000000,100000
1612522644700000000,100000
1612522644800000000,100000
1612522644900000000,100000
1612522645000000000,100000
1612522645100000000,100000
1612522645200000000,100000
1612522645300000000,100000
1612522645400000000,100000
1612522645500000000,100000
1612522645600000000,100000
1612522645700000000,100000
1612522645800000000,100000
1612522645900000000,100000
1612522646000000000,100000
1612522646100000000,100000
1612522646200000000,100000
1612522646300000000,100000
1612522646400000000,100000
1612522646500000000,100000
1612522646600000000,100000
1612522646700000000,100000
1612522646800000000,100000
1612522646900000000,100000
1612522647000000000,100000
1612522647100000000,100000
1612522647200000000,100000
1612522647300000000,100000
1612522647400000000,100000
1612522647500000000,100000
1612522647600000000,100000
1612522647700000000,100000
1612522647800000000,100000
1612522647900000000,100000
1612522648000000000,100000
1612522648100000000,100000
1612522648200000000,100000
1612522648300000000,100000
1612522648400000000,100000
1612522648500000000,100000
1612522648600000000,100000
1612522648700000000,100000
1612522648800000000,100000
1612522648900000000,100000
1612522649000000000,100000
1612522649100000000,100000
1612522649200000000,100000
1612522649300000000,100000
1612522649400000000,100000
1612522649500000000,100000
1612522649600000000,100000
1612522649700000000,100000
1612522649800000000,100000
1612522649900000000,100000
1612522650000000000,100000
1612522650100000000,100000
1612522650200000000,100000
1612522650300000000,100000
1612522650400000000,100000
1612522650500000000,100000
1612522650600000000,100000
1612522650700000000,100000
1612522650800000000,100000
1612522650900000000,100000
1612522651000000000,100000
1612522651100000000,100000
1612522651200000000,100000
1612522651300000000,100000
1612522651400000000,100000
1612522651500000000,100000
1612522651600000000,100000
1612522651700000000,100000
1612522651800000000,100000
1612522651900000000,100000
1612522652000000000,100000
1612522652100000000,100000
1612522652200000000,100000
1612522652300000000,100000
1612522652400000000,100000
1612522652500000000,100000
1612522652600000000,100000
1612522652700000000,100000
1612522652800000000,100000
1612522652900000000,100000
1612522653000000000,100000
1612522653100000000,100000
1612522653200000000,100000
1612522653300000000,100000
1612522653400000000,100000
1612522653500000000,100000
1612522653600000000,100000
1612522653700000000,100000
1612522653800000000,100000
1612522653900000000,100000
1612522654000000000,100000
1612522654100000000,100000
1612522654200000000,100000
1612522654300000000,100000
1612522654400000000,100000
1612522654500000000,100000
1612522654600000000,100000
1612522654700000000,100000
1612522654800000000,100000
1612522654900000000,100000
1612522655000000000,100000
1612522655100000000,100000
1612522655200000000,100000
1612522655300000000,100000
1612522655400000000,100000
1612522655500000000,100000
1612522655600000000,100000
1612522655700000000,100000
1612522655800000000,100000
1612522655900000000,100000
1612522656000000000,100000
1612522656100000000,100000
1612522656200000000,100000
1612522656300000000,100000
1612522656400000000,100000
1612522656500000000,100000
1612522656600000000,100000
1612522656700000000,100000
1612522656800000000,100000
1612522656900000000,100000
1612522657000000000,100000
1612522657100000000,100000
1612522657200000000,100000
1612522657300000000,100000
1612522657400000000,100000
1612522657500000000,100000
1612522657600000000,100000
1612522657700000000,100000
1612522657800000000,100000
1612522657900000000,100000
1612522658000000000,100000
1612522658100000000,100000
1612522658200000000,100000
1612522658300000000,100000
1612522658400000000,100000
1612522658500000000,100000
1612522658600000000,100000
1612522658700000000,100000
1612522658800000000,100000
1612522658900000000,100000
1612522659000000000,100000
1612522659100000000,100000
1612522659200000000,100000
1612522659300000000,100000
1612522659400000000,100000
1612522659500000000,100000
1612522659600000000,100000
1612522659700000000,100000
1612522659800000000,100000
1612522659900000000,100000
1612522660000000000,100000
1612522660100000000,100000
1612522660200000000,100000
1612522660300000000,100000
1612522660400000000,100000
1612522660500000000,100000
1612522660600000000,100000
1612522660700000000,100000
1612522660800000000,100000
1612522660900000000,100000
1612522661000000000,100000
1612522661100000000,100000
1612522661200000000,100000
1612522661300000000,100000
1612522661400000000,100000
1612522661500000000,100000
1612522661600000000,100000
1612522661700000000,100000
1612522661800000000,100000
1612522661900000000,100000
1612522662000000000,100000
1612522662100000000,100000
1612522662200000000,100000
1612522662300000000,100000
1612522662400000000,100000
1612522662500000000,100000
1612522662600000000,100000
1612522662700000000,100000
1612522662800000000,100000
1612522662900000000,100000
1612522663000000000,100000
1612522663100000000,100000
1612522663200000000,100000
1612522663300000000,100000
1612522663400000000,100000
1612522663500000000,100000
1612522663600000000,100000
1612522663700000000,100000
1612522663800000000,100000
1612522663900000000,100000
1612522664000000000,100000
1612522664100000000,100000
1612522664200000000,100000
1612522664300000000,100000
1612522664400000000,100000
1612522664500000000,100000
1612522664600000000,100000
1612522664700000000,100000
1612522664800000000,100000
1612522664900000000,100000
1612522665000000000,100000
1612522665100000000,100000
1612522665200000000,100000
1612522665300000000,100000
1612522665400000000,100000
1612522665500000000,100000
1612522665600000000,100000
1612522665700000000,100000
1612522665800000000,100000
1612522665900000000,100000
1612522666000000000,100000
1612522666100000000,100000
1612522666200000000,100000
1612522666300000000,100000
1612522666400000000,100000
1612522666500000000,100000
1612522666600000000,100000
1612522666700000000,100000
1612522666800000000,100000
1612522666900000000,100000
1612522667000000000,100000
1612522667100000000,100000
1612522667200000000,100000
1612522667300000000,100000
1612522667400000000,100000
1612522667500000000,100000
1612522667600000000,100000
1612522667700000000,100000
1612522667800000000,100000
1612522667900000000,100000
1612522668000000000,100000
1612522668100000000,100000
1612522668200000000,100000
1612522668300000000,100000
1612522668400000000,100000
1612522668500000000,100000
1612522668600000000,100000
1612522668700000000,100000
1612522668800000000,100000
1612522668900000000,100000
1612522669000000000,100000
1612522669100000000,100000
1612522669200000000,100000
1612522669300000000,100000
1612522669400000000,100000
1612522669500000000,100000
1612522669600000000,100000
1612522669700000000,100000
1612522669800000000,100000
1612522669900000000,100000
1612522670000000000,100000
1612522670100000000,100000
1612522670200000000,100000
1612522670300000000,100000
1612522670400000000,100000
1612522670500000000,100000
1612522670600000000,100000
1612522670700000000,100000
1612522670800000000,100000
1612522670900000000,100000
1612522671000000000,100000
1612522671100000000,100000
1612522671200000000,100000
1612522671300000000,100000
1612522671400000000,100000
1612522671500000000,100000
1612522671600000000,100000
1612522671700000000,100000
1612522671800000000,100000
1612522671900000000,100000
1612522672000000000,100000
1612522672100000000,100000
1612522672200000000,100000
1612522672300000000,100000
1612522672400000000,100000
1612522672500000000,100000
1612522672600000000,100000
1612522672700000000,100000
1612522672800000000,100000
1612522672900000000,100000
1612522673000000000,100000
1612522673100000000,100000
1612522673200000000,100000
1612522673300000000,100000
1612522673400000000,100000
1612522673500000000,100000
1612522673600000000,100000
1612522673700000000,100000
1612522673800000000,100000
1612522673900000000,100000
1612522674000000000,100000
1612522674100000000,100000
1612522674200000000,100000
1612522674300000000,100000
1612522674400000000,100000
1612522674500000000,100000
1612522674600000000,100000
1612522674700000000,100000
1612522674800000000,100000
1612522674900000000,100000
1612522675000000000,100000
1612522675100000000,100000
1612522675200000000,100000
1612522675300000000,100000
1612522675400000000,100000
1612522675500000000,100000
1612522675600000000,100000
1612522675700000000,100000
1612522675800000000,100000
1612522675900000000,100000
1612522676000000000,100000
1612522676100000000,100000
1612522676200000000,100000
1612522676300000000,100000
1612522676400000000,100000
1612522676500000000,100000
1612522676600000000,100000
1612522676700000000,100000
1612522676800000000,100000
1612522676900000000,100000
1612522677000000000,100000
1612522677100000000,100000
1612522677200000000,100000
1612522677300000000,100000
1612522677400000000,100000
1612522677500000000,100000
1612522677600000000,100000
1612522677700000000,100000
1612522677800000000,100000
1612522677900000000,100000
1612522678000000000,100000
1612522678100000000,100000
1612522678200000000,100000
1612522678300000000,100000
1612522678400000000,100000
1612522678500000000,100000
1612522678600000000,100000
1612522678700000000,100000
1612522678800000000,100000
1612522678900000000,100000
1612522679000000000,100000
1612522679100000000,100000
1612522679200000000,100000
1612522679300000000,100000
1612522679400000000,100000
1612522679500000000,100000
1612522679600000000,100000
1612522679700000000,100000
1612522679800000000,100000
1612522679900000000,100000
1612522680000000000,100000
1612522680100000000,100000
1612522680200000000,100000
1612522680300000000,100000
1612522680400000000,100000
1612522680500000000,100000
1612522680600000000,100000
1612522680700000000,100000
1612522680800000000,100000
1612522680900000000,100000
1612522681000000000,100000
1612522681100000000,100000
1612522681200000000,100000
1612522681300000000,100000
1612522681400000000,100000
1612522681500000000,100000
1612522681600000000,100000
1612522681700000000,100000
1612522681800000000,100000
1612522681900000000,100000
1612522682000000000,100000
1612522682100000000,100000
1612522682200000000,100000
1612522682300000000,100000
1612522682400000000,100000
1612522682500000000,100000
1612522682600000000,100000
1612522682700000000,100000
1612522682800000000,100000
1612522682900000000,100000
1612522683000000000,100000
1612522683100000000,100000
1612522683200000000,100000
1612522683300000000,100000
1612522683400000000,100000
1612522683500000000,100000
1612522683600000000,100000
1612522683700000000,100000
1612522683800000000,100000
1612522683900000000,100000
1612522684000000000,100000
1612522684100000000,100000
1612522684200000000,100000
1612522684300000000,100000
1612522684400000000,100000
1612522684500000000,100000
1612522684600000000,100000
1612522684700000000,100000
1612522684800000000,100000
1612522684900000000,100000
1612522685000000000,100000
1612522685100000000,100000
1612522685200000000,100000
1612522685300000000,100000
1612522685400000000,100000
1612522685500000000,100000
1612522685600000000,100000
1612522685700000000,100000
1612522685800000000,100000
1612522685900000000,100000
1612522686000000000,100000
1612522686100000000,100000
1612522686200000000,100000
1612522686300000000,100000
1612522686400000000,100000
1612522686500000000,100000
1612522686600000000,100000
1612522686700000000,100000
1612522686800000000,100000
1612522686900000000,100000
1612522687000000000,100000
1612522687100000000,100000
1612522687200000000,100000
1612522687300000000,100000
1612522687400000000,100000
1612522687500000000,100000
1612522687600000000,100000
1612522687700000000,100000
1612522687800000000,100000
1612522687900000000,100000
1612522688000000000,100000
1612522688100000000,100000
1612522688200000000,100000
1612522688300000000,100000
1612522688400000000,100000
1612522688500000000,100000
1612522688600000000,100000
1612522688700000000,100000
1612522688800000000,100000
1612522688900000000,100000
1612522689000000000,100000
1612522689100000000,100000
1612522689200000000,100000
1612522689300000000,100000
1612522689400000000,100000
1612522689500000000,100000
1612522689600000000,100000
1612522689700000000,100000
1612522689800000000,100000
1612522689900000000,100000
1612522690000000000,100000
1612522690100000000,100000
1612522690200000000,100000
1612522690300000000,100000
1612522690400000000,100000
1612522690500000000,100000
1612522690600000000,100000
1612522690700000000,100000
1612522690800000000,100000
1612522690900000000,100000
1612522691000000000,100000
1612522691100000000,100000
1612522691200000000,100000
1612522691300000000,100000
1612522691400000000,100000
1612522691500000000,100000
1612522691600000000,100000
1612522691700000000,100000
1612522691800000000,100000
1612522691900000000,100000
1612522692000000000,100000
1612522692100000000,100000
1612522692200000000,100000
1612522692300000000,100000
1612522692400000000,100000
1612522692500000000,100000
1612522692600000000,100000
1612522692700000000,100000
1612522692800000000,100000
1612522692900000000,100000
1612522693000000000,100000
1612522693100000000,100000
1612522693200000000,100000
1612522693300000000,100000
1612522693400000000,100000
1612522693500000000,100000
1612522693600000000,100000
1612522693700000000,100000
1612522693800000000,100000
1612522693900000000,100000
1612522694000000000,100000
1612522694100000000,100000
1612522694200000000,100000
1612522694300000000,100000
1612522694400000000,100000
1612522694500000000,100000
1612522694600000000,100000
1612522694700000000,100000
1612522694800000000,100000
1612522694900000000,100000
1612522695000000000,100000
1612522695100000000,100000
1612522695200000000,100000
1612522695300000000,100000
1612522695400000000,100000
1612522695500000000,100000
1612522695600000000,100000
1612522695700000000,100000
1612522695800000000,100000
1612522695900000000,100000
1612522696000000000,100000
1612522696100000000,100000
1612522696200000000,100000
1612522696300000000,100000
1612522696400000000,100000
1612522696500000000,100000
1612522696600000000,100000
1612522696700000000,100000
1612522696800000000,100000
1612522696900000000,100000
1612522697000000000,100000
1612522697100000000,100000
1612522697200000000,100000
1612522697300000000,100000
1612522697400000000,100000
1612522697500000000,100000
1612522697600000000,100000
1612522697700000000,100000
1612522697800000000,100000
1612522697900000000,100000
1612522698000000000,100000
1612522698100000000,100000
1612522698200000000,100000
1612522698300000000,100000
1612522698400000000,100000
1612522698500000000,100000
1612522698600000000,100000
1612522698700000000,100000
1612522698800000000,100000
1612522698900000000,100000
1612522699000000000,100000
1612522699100000000,100000
1612522699200000000,100000
1612522699300000000,100000
1612522699400000000,100000
1612522699500000000,100000
1612522699600000000,100000
1612522699700000000,100000
1612522699800000000,100000
1612522699900000000,100000
1612522700000000000,100000
1612522700100000000,100000
1612522700200000000,100000
1612522700300000000,100000
1612522700400000000,100000
1612522700500000000,100000
1612522700600000000,100000
1612522700700000000,100000
1612522700800000000,100000
1612522700900000000,100000
1612522701000000000,100000
1612522701100000000,100000
1612522701200000000,100000
1612522701300000000,100000
1612522701400000000,100000
1612522701500000000,100000
1612522701600000000,100000
1612522701700000000,100000
1612522701800000000,100000
1612522701900000000,100000
1612522702000000000,100000
1612522702100000000,100000
1612522702200000000,100000
1612522702300000000,100000
1612522702400000000,100000
1612522702500000000,100000
1612522702600000000,100000
1612522702700000000,100000
1612522702800000000,100000
1612522702900000000,100000
1612522703000000000,100000
1612522703100000000,100000
1612522703200000000,100000
1612522703300000000,100000
1612522703400000000,100000
1612522703500000000,100000
1612522703600000000,100000
1612522703700000000,100000
1612522703800000000,100000
1612522703900000000,100000
1612522704000000000,100000
1612522704100000000,100000
1612522704200000000,100000
1612522704300000000,100000
1612522704400000000,100000
1612522704500000000,100000
1612522704600000000,100000
1612522704700000000,100000
1612522704800000000,100000
1612522704900000000,100000
1612522705000000000,100000
1612522705100000000,100000
1612522705200000000,100000
1612522705300000000,100000
1612522705400000000,100000
1612522705500000000,100000
1612522705600000000,100000
1612522705700000000,100000
1612522705800000000,100000
1612522705900000000,100000
1612522706000000000,100000
1612522706100000000,100000
1612522706200000000,100000
1612522706300000000,100000
1612522706400000000,100000
1612522706500000000,100000
1612522706600000000,100000
1612522706700000000,100000
1612522706800000000,100000
1612522706900000000,100000
1612522707000000000,100000
1612522707100000000,100000
1612522707200000000,100000
1612522707300000000,100000
1612522707400000000,100000
1612522707500000000,100000
1612522707600000000,100000
1612522707700000000,100000
1612522707800000000,100000
1612522707900000000,100000
1612522708000000000,100000
1612522708100000000,100000
1612522708200000000,100000
1612522708300000000,100000
1612522708400000000,100000
1612522708500000000,100000
1612522708600000000,100000
1612522708700000000,100000
1612522708800000000,100000
1612522708900000000,100000
1612522709000000000,100000
1612522709100000000,100000
1612522709200000000,100000
1612522709300000000,100000
1612522709400000000,100000
1612522709500000000,100000
1612522709600000000,100000
1612522709700000000,100000
1612522709800000000,100000
1612522709900000000,100000
1612522710000000000,100000
1612522710100000000,100000
1612522710200000000,100000
1612522710300000000,100000
1612522710400000000,100000
1612522710500000000,100000
1612522710600000000,100000
1612522710700000000,100000
1612522710800000000,100000
1612522710900000000,100000
1612522711000000000,100000
1612522711100000000,100000
1612522711200000000,100000
1612522711300000000,100000
1612522711400000000,100000
1612522711500000000,100000
1612522711600000000,100000
1612522711700000000,100000
1612522711800000000,100000
1612522711900000000,100000
1612522712000000000,100000
1612522712100000000,100000
1612522712200000000,100000
1612522712300000000,100000
1612522712400000000,100000
1612522712500000000,100000
1612522712600000000,100000
1612522712700000000,100000
1612522712800000000,100000
1612522712900000000,100000
1612522713000000000,100000
1612522713100000000,100000
1612522713200000000,100000
1612522713300000000,100000
1612522713400000000,100000
1612522713500000000,100000
1612522713600000000,100000
1612522713700000000,100000
1612522713800000000,100000
1612522713900000000,100000
1612522714000000000,100000
1612522714100000000,100000
1612522714200000000,100000
1612522714300000000,100000
1612522714400000000,100000
1612522714500000000,100000
1612522714600000000,100000
1612522714700000000,100000
1612522714800000000,100000
1612522714900000000,100000
1612522715000000000,100000
1612522715100000000,100000
1612522715200000000,100000
1612522715300000000,100000
1612522715400000000,100000
1612522715500000000,100000
1612522715600000000,100000
1612522715700000000,100000
1612522715800000000,100000
1612522715900000000,100000
1612522716000000000,100000
1612522716100000000,100000
1612522716200000000,100000
1612522716300000000,100000
1612522716400000000,100000
1612522716500000000,100000
1612522716600000000,100000
1612522716700000000,100000
1612522716800000000,100000
1612522716900000000,100000
1612522717000000000,100000
1612522717100000000,100000
1612522717200000000,100000
1612522717300000000,100000
1612522717400000000,100000
1612522717500000000,100000
1612522717600000000,100000
1612522717700000000,100000
1612522717800000000,100000
1612522717900000000,100000
1612522718000000000,100000
1612522718100000000,100000
1612522718200000000,100000
1612522718300000000,100000
1612522718400000000,100000
1612522718500000000,100000
1612522718600000000,100000
1612522718700000000,100000
1612522718800000000,100000
1612522718900000000,100000
1612522719000000000,100000
1612522719100000000,100000
1612522719200000000,100000
1612522719300000000,100000
1612522719400000000,100000
1612522719500000000,100000
1612522719600000000,100000
1612522719700000000,100000
1612522719800000000,100000
1612522719900000000,100000
1612522720000000000,100000
1612522720100000000,100000
1612522720200000000,100000
1612522720300000000,100000
1612522720400000000,100000
1612522720500000000,100000
1612522720600000000,100000
1612522720700000000,100000
1612522720800000000,100000
1612522720900000000,100000
1612522721000000000,100000
1612522721100000000,100000
1612522721200000000,100000
1612522721300000000,100000
1612522721400000000,100000
1612522721500000000,100000
1612522721600000000,100000
1612522721700000000,100000
1612522721800000000,100000
1612522721900000000,100000
1612522722000000000,100000
1612522722100000000,100000
1612522722200000000,100000
1612522722300000000,100000
1612522722400000000,100000
1612522722500000000,100000
1612522722600000000,100000
1612522722700000000,100000
1612522722800000000,100000
1612522722900000000,100000
1612522723000000000,100000
1612522723100000000,100000
1612522723200000000,100000
1612522723300000000,100000
1612522723400000000,100000
1612522723500000000,100000
1612522723600000000,100000
1612522723700000000,100000
1612522723800000000,100000
1612522723900000000,100000
1612522724000000000,100000
1612522724100000000,100000
1612522724200000000,100000
1612522724300000000,100000
1612522724400000000,100000
1612522724500000000,100000
1612522724600000000,100000
1612522724700000000,100000
1612522724800000000,100000
1612522724900000000,100000
1612522725000000000,100000
1612522725100000000,100000
1612522725200000000,100000
1612522725300000000,100000
1612522725400000000,100000
1612522725500000000,100000
1612522725600000000,100000
1612522725700000000,100000
1612522725800000000,100000
1612522725900000000,100000
1612522726000000000,100000
1612522726100000000,100000
1612522726200000000,100000
1612522726300000000,100000
1612522726400000000,100000
1612522726500000000,100000
1612522726600000000,100000
1612522726700000000,100000
1612522726800000000,100000
1612522726900000000,100000
1612522727000000000,100000
1612522727100000000,100000
1612522727200000000,100000
1612522727300000000,100000
1612522727400000000,100000
1612522727500000000,100000
1612522727600000000,100000
1612522727700000000,100000
1612522727800000000,100000
1612522727900000000,100000
1612522728000000000,100000
1612522728100000000,100000
1612522728200000000,100000
1612522728300000000,100000
1612522728400000000,100000
1612522728500000000,100000
1612522728600000000,100000
1612522728700000000,100000
1612522728800000000,100000
1612522728900000000,100000
1612522729000000000,100000
1612522729100000000,100000
1612522729200000000,100000
1612522729300000000,100000
1612522729400000000,100000
1612522729500000000,100000
1612522729600000000,100000
1612522729700000000,100000
1612522729800000000,100000
1612522729900000000,100000
1612522730000000000,100000
1612522730100000000,100000
1612522730200000000,100000
1612522730300000000,100000
1612522730400000000,100000
1612522730500000000,100000
1612522730600000000,100000
1612522730700000000,100000
1612522730800000000,100000
1612522730900000000,100000
1612522731000000000,100000
1612522731100000000,100000
1612522731200000000,100000
1612522731300000000,100000
1612522731400000000,100000
1612522731500000000,100000
1612522731600000000,100000
1612522731700000000,100000
1612522731800000000,100000
1612522731900000000,100000
1612522732000000000,100000
1612522732100000000,100000
1612522732200000000,100000
1612522732300000000,100000
1612522732400000000,100000
1612522732500000000,100000
1612522732600000000,100000
1612522732700000000,100000
1612522732800000000,100000
1612522732900000000,100000
1612522733000000000,100000
1612522733100000000,100000
1612522733200000000,100000
1612522733300000000,100000
1612522733400000000,100000
1612522733500000000,100000
1612522733600000000,100000
1612522733700000000,100000
1612522733800000000,100000
1612522733900000000,100000
1612522734000000000,100000
1612522734100000000,100000
1612522734200000000,100000
1612522734300000000,100000
1612522734400000000,100000
1612522734500000000,100000
1612522734600000000,100000
1612522734700000000,100000
1612522734800000000,100000
1612522734900000000,100000
1612522735000000000,100000
1612522735100000000,100000
1612522735200000000,100000
1612522735300000000,100000
1612522735400000000,100000
1612522735500000000,100000
1612522735600000000,100000
1612522735700000000,100000
1612522735800000000,100000
1612522735900000000,100000
1612522736000000000,100000
1612522736100000000,100000
1612522736200000000,100000
1612522736300000000,100000
1612522736400000000,100000
1612522736500000000,100000
1612522736600000000,100000
1612522736700000000,100000
1612522736800000000,100000
1612522736900000000,100000
1612522737000000000,100000
1612522737100000000,100000
1612522737200000000,100000
1612522737300000000,100000
1612522737400000000,100000
1612522737500000000,100000
1612522737600000000,100000
1612522737700000000,100000
1612522737800000000,100000
1612522737900000000,100000
1612522738000000000,100000
1612522738100000000,100000
1612522738200000000,100000
1612522738300000000,100000
1612522738400000000,100000
1612522738500000000,100000
1612522738600000000,100000
1612522738700000000,100000
1612522738800000000,100000
1612522738900000000,100000
1612522739000000000,100000
1612522739100000000,100000
1612522739200000000,100000
1612522739300000000,100000
1612522739400000000,100000
1612522739500000000,100000
1612522739600000000,100000
1612522739700000000,100000
1612522739800000000,100000
1612522739900000000,100000
1612522740000000000,100000
1612522740100000000,100000
1612522740200000000,100000
1612522740300000000,100000
1612522740400000000,100000
1612522740500000000,100000
1612522740600000000,100000
1612522740700000000,100000
1612522740800000000,100000
1612522740900000000,100000
1612522741000000000,100000
1612522741100000000,100000
1612522741200000000,100000
1612522741300000000,100000
1612522741400000000,100000
1612522741500000000,100000
1612522741600000000,100000
1612522741700000000,100000
1612522741800000000,100000
1612522741900000000,100000
1612522742000000000,100000
1612522742100000000,100000
1612522742200000000,100000
1612522742300000000,100000
1612522742400000000,100000
1612522742500000000,100000
1612522742600000000,100000
1612522742700000000,100000
1612522742800000000,100000
1612522742900000000,100000
1612522743000000000,100000
1612522743100000000,100000
1612522743200000000,100000
1612522743300000000,100000
1612522743400000000,100000
1612522743500000000,100000
1612522743600000000,100000
1612522743700000000,100000
1612522743800000000,100000
1612522743900000000,100000
1612522744000000000,100000
1612522744100000000,100000
1612522744200000000,100000
1612522744300000000,100000
1612522744400000000,100000
1612522744500000000,100000
1612522744600000000,100000
1612522744700000000,100000
1612522744800000000,100000
1612522744900000000,100000
1612522745000000000,100000
1612522745100000000,100000
1612522745200000000,100000
1612522745300000000,100000
1612522745400000000,100000
1612522745500000000,100000
1612522745600000000,100000
1612522745700000000,100000
1612522745800000000,100000
1612522745900000000,100000
1612522746000000000,100000
1612522746100000000,100000
1612522746200000000,100000
1612522746300000000,100000
1612522746400000000,100000
1612522746500000000,100000
1612522746600000000,100000
1612522746700000000,100000
1612522746800000000,100000
1612522746900000000,100000
1612522747000000000,100000
1612522747100000000,100000
1612522747200000000,100000
1612522747300000000,100000
1612522747400000000,100000
1612522747500000000,100000
1612522747600000000,100000
1612522747700000000,100000
1612522747800000000,100000
1612522747900000000,100000
1612522748000000000,100000
1612522748100000000,100000
1612522748200000000,100000
1612522748300000000,100000
1612522748400000000,100000
1612522748500000000,100000
1612522748600000000,100000
1612522748700000000,100000
1612522748800000000,100000
1612522748900000000,100000
1612522749000000000,100000
1612522749100000000,100000
1612522749200000000,100000
1612522749300000000,100000
1612522749400000000,100000
1612522749500000000,100000
1612522749600000000,100000
1612522749700000000,100000
1612522749800000000,100000
1612522749900000000,100000
1612522750000000000,100000
1612522750100000000,100000
1612522750200000000,100000
1612522750300000000,100000
1612522750400000000,100000
1612522750500000000,100000
1612522750600000000,100000
1612522750700000000,100000
1612522750800000000,100000
1612522750900000000,100000
1612522751000000000,100000
1612522751100000000,100000
1612522751200000000,100000
1612522751300000000,100000
1612522751400000000,100000
1612522751500000000,100000
1612522751600000000,100000
1612522751700000000,100000
1612522751800000000,100000
1612522751900000000,100000
1612522752000000000,100000
1612522752100000000,100000
1612522752200000000,100000
1612522752300000000,100000
1612522752400000000,100000
1612522752500000000,100000
1612522752600000000,100000
1612522752700000000,100000
1612522752800000000,100000
1612522752900000000,100000
1612522753000000000,100000
1612522753100000000,100000
1612522753200000000,100000
1612522753300000000,100000
1612522753400000000,100000
1612522753500000000,100000
1612522753600000000,100000
