EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM
1612523409471049486,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:10:09,ABM,100.0,Side.ASK,266390.0,,,99870.0,False,False,False,False,
1612523409491035440,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:09,ABM,56.0,Side.ASK,266390.0,99870.0,,99870.0,False,False,False,False,
1612523409491035440,HOLDINGS_UPDATED,,1112,MomentumAgent,7041949.0,,,,,,,,,,,,,25.0
1612523409491035490,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:10:09,ABM,44.0,Side.ASK,266390.0,,,99870.0,False,False,False,False,
1612523416168357080,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:09,ABM,44.0,Side.ASK,266390.0,99870.0,,99870.0,False,False,False,False,
1612523416168357080,HOLDINGS_UPDATED,,1112,MomentumAgent,11436229.0,,,,,,,,,,,,,-19.0
1612523419947280086,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:05,ABM,100.0,Side.ASK,266389.0,99871.0,,99871.0,False,False,False,False,
1612523419947280086,HOLDINGS_UPDATED,,1112,MomentumAgent,21423329.0,,,,,,,,,,,,,-119.0
1612523420273484156,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:05,ABM,149.0,Side.ASK,266389.0,99871.0,,99871.0,False,False,False,False,
1612523420273484156,HOLDINGS_UPDATED,,1112,MomentumAgent,36304108.0,,,,,,,,,,,,,-268.0
1612523430485918968,BID_DEPTH,"[(99870, 256)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523430485918968,ASK_DEPTH,"[(99871, 49)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523430485918968,IMBALANCE,"[256, 49]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523430485918968,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:10:30,ABM,200.0,Side.ASK,266403.0,,,99870.0,False,False,False,False,
1612523430505904922,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:30,ABM,56.0,Side.ASK,266403.0,99870.0,,99870.0,False,False,False,False,
1612523430505904922,HOLDINGS_UPDATED,,1112,MomentumAgent,41896828.0,,,,,,,,,,,,,-324.0
1612523430505904972,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:30,ABM,144.0,Side.ASK,266403.0,99870.0,,99870.0,False,False,False,False,
1612523430505904972,HOLDINGS_UPDATED,,1112,MomentumAgent,56278108.0,,,,,,,,,,,,,-468.0
1612523455423968664,BID_DEPTH,"[(99866, 83)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523455423968664,ASK_DEPTH,"[(99869, 200)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523455423968664,IMBALANCE,"[83, 200]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523455423968664,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:10:55,ABM,24.0,Side.ASK,266422.0,,,99866.0,False,False,False,False,
1612523455443954618,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:10:55,ABM,24.0,Side.ASK,266422.0,99866.0,,99866.0,False,False,False,False,
1612523455443954618,HOLDINGS_UPDATED,,1112,MomentumAgent,58674892.0,,,,,,,,,,,,,-492.0
1612523548639072625,BID_DEPTH,"[(99866, 241)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523548639072625,ASK_DEPTH,"[(99867, 5)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523548639072625,IMBALANCE,"[241, 5]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523548639072625,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:12:28,ABM,100.0,Side.ASK,266531.0,,,99866.0,False,False,False,False,
1612523548659058579,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:12:28,ABM,41.0,Side.ASK,266531.0,99866.0,,99866.0,False,False,False,False,
1612523548659058579,HOLDINGS_UPDATED,,1112,MomentumAgent,62769398.0,,,,,,,,,,,,,-533.0
1612523548659058629,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:12:28,ABM,59.0,Side.ASK,266531.0,99866.0,,99866.0,False,False,False,False,
1612523548659058629,HOLDINGS_UPDATED,,1112,MomentumAgent,68661492.0,,,,,,,,,,,,,-592.0
1612523605093120739,BID_DEPTH,"[(99868, 23)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523605093120739,ASK_DEPTH,"[(99869, 50)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523605093120739,IMBALANCE,"[23, 50]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523605093120739,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:13:25,ABM,100.0,Side.ASK,266571.0,,,99868.0,False,False,False,False,
1612523605113106693,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:13:25,ABM,23.0,Side.ASK,266571.0,99868.0,,99868.0,False,False,False,False,
1612523605113106693,HOLDINGS_UPDATED,,1112,MomentumAgent,70958456.0,,,,,,,,,,,,,-615.0
1612523605113106743,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:13:25,ABM,77.0,Side.ASK,266571.0,,,99868.0,False,False,False,False,
1612523619849399579,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:13:25,ABM,77.0,Side.ASK,266571.0,99868.0,,99868.0,False,False,False,False,
1612523619849399579,HOLDINGS_UPDATED,,1112,MomentumAgent,78648292.0,,,,,,,,,,,,,-692.0
1612523702692676205,BID_DEPTH,"[(99874, 233)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523702692676205,ASK_DEPTH,"[(99875, 231)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523702692676205,IMBALANCE,"[233, 231]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523702692676205,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:15:02,ABM,100.0,Side.ASK,266648.0,,,99874.0,False,False,False,False,
1612523702712662159,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:02,ABM,33.0,Side.ASK,266648.0,99874.0,,99874.0,False,False,False,False,
1612523702712662159,HOLDINGS_UPDATED,,1112,MomentumAgent,81944134.0,,,,,,,,,,,,,-725.0
1612523702712662209,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:02,ABM,67.0,Side.ASK,266648.0,99874.0,,99874.0,False,False,False,False,
1612523702712662209,HOLDINGS_UPDATED,,1112,MomentumAgent,88635692.0,,,,,,,,,,,,,-792.0
1612523727518930843,BID_DEPTH,"[(99877, 100)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523727518930843,ASK_DEPTH,"[(99878, 22)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523727518930843,IMBALANCE,"[100, 22]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523727518930843,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:15:27,ABM,131.0,Side.ASK,266680.0,,,99877.0,False,False,False,False,
1612523727538916797,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:27,ABM,100.0,Side.ASK,266680.0,99877.0,,99877.0,False,False,False,False,
1612523727538916797,HOLDINGS_UPDATED,,1112,MomentumAgent,98623392.0,,,,,,,,,,,,,-892.0
1612523727538916847,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:15:27,ABM,31.0,Side.ASK,266680.0,,,99877.0,False,False,False,False,
1612523729086997194,BID_DEPTH,"[(99876, 84)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523729086997194,ASK_DEPTH,"[(99877, 31)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523729086997194,IMBALANCE,"[84, 31]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523729086997194,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:15:29,ABM,5.0,Side.BID,266681.0,,,99877.0,False,False,False,False,
1612523729106983148,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:27,ABM,5.0,Side.ASK,266680.0,99877.0,,99877.0,False,False,False,False,
1612523729106983148,HOLDINGS_UPDATED,,1112,MomentumAgent,99122777.0,,,,,,,,,,,,,-897.0
1612523729106983198,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:29,ABM,5.0,Side.BID,266681.0,99877.0,,99877.0,False,False,False,False,
1612523729106983198,HOLDINGS_UPDATED,,1112,MomentumAgent,98623392.0,,,,,,,,,,,,,-892.0
1612523729129303496,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:27,ABM,26.0,Side.ASK,266680.0,99877.0,,99877.0,False,False,False,False,
1612523729129303496,HOLDINGS_UPDATED,,1112,MomentumAgent,101220194.0,,,,,,,,,,,,,-918.0
1612523732313087750,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:07:47,ABM,4.0,Side.ASK,266261.0,99880.0,,99880.0,False,False,False,False,
1612523732313087750,HOLDINGS_UPDATED,,1112,MomentumAgent,101619714.0,,,,,,,,,,,,,-922.0
1612523736692758729,BID_DEPTH,"[(99878, 82)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523736692758729,ASK_DEPTH,"[(99897, 98)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523736692758729,IMBALANCE,"[82, 98]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523736692758729,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:15:36,ABM,100.0,Side.BID,266693.0,,,99897.0,False,False,False,False,
1612523736712744683,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:36,ABM,98.0,Side.BID,266693.0,99897.0,,99897.0,False,False,False,False,
1612523736712744683,HOLDINGS_UPDATED,,1112,MomentumAgent,91829808.0,,,,,,,,,,,,,-824.0
1612523736712744733,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:15:36,ABM,2.0,Side.BID,266693.0,,,99897.0,False,False,False,False,
1612523738608775798,BID_DEPTH,"[(99897, 2)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523738608775798,ASK_DEPTH,"[(99898, 108)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523738608775798,IMBALANCE,"[2, 108]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523738608775798,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:15:38,ABM,100.0,Side.BID,266695.0,,,99898.0,False,False,False,False,
1612523738628761752,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:38,ABM,100.0,Side.BID,266695.0,99898.0,,99898.0,False,False,False,False,
1612523738628761752,HOLDINGS_UPDATED,,1112,MomentumAgent,81840008.0,,,,,,,,,,,,,-724.0
1612523739406761784,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:15:36,ABM,2.0,Side.BID,266693.0,99897.0,,99897.0,False,False,False,False,
1612523739406761784,HOLDINGS_UPDATED,,1112,MomentumAgent,81640214.0,,,,,,,,,,,,,-722.0
1612523795034813845,BID_DEPTH,"[(99876, 33)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523795034813845,ASK_DEPTH,"[(99877, 47)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523795034813845,IMBALANCE,"[33, 47]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523795034813845,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:16:35,ABM,38.0,Side.BID,266749.0,,,99877.0,False,False,False,False,
1612523795054799799,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:16:35,ABM,38.0,Side.BID,266749.0,99877.0,,99877.0,False,False,False,False,
1612523795054799799,HOLDINGS_UPDATED,,1112,MomentumAgent,77844888.0,,,,,,,,,,,,,-684.0
1612523818622768861,BID_DEPTH,"[(99879, 200)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523818622768861,ASK_DEPTH,"[(99880, 100)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523818622768861,IMBALANCE,"[200, 100]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523818622768861,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:16:58,ABM,100.0,Side.BID,266765.0,,,99880.0,False,False,False,False,
1612523818642754815,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:16:58,ABM,100.0,Side.BID,266765.0,99880.0,,99880.0,False,False,False,False,
1612523818642754815,HOLDINGS_UPDATED,,1112,MomentumAgent,67856888.0,,,,,,,,,,,,,-584.0
1612523825589060006,BID_DEPTH,"[(99879, 100)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523825589060006,ASK_DEPTH,"[(99880, 200)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523825589060006,IMBALANCE,"[100, 200]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523825589060006,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:17:05,ABM,100.0,Side.BID,266775.0,,,99880.0,False,False,False,False,
1612523825609045960,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:17:05,ABM,100.0,Side.BID,266775.0,99880.0,,99880.0,False,False,False,False,
1612523825609045960,HOLDINGS_UPDATED,,1112,MomentumAgent,57868888.0,,,,,,,,,,,,,-484.0
1612523844897080425,BID_DEPTH,"[(99883, 90)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523844897080425,ASK_DEPTH,"[(99893, 95)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523844897080425,IMBALANCE,"[90, 95]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523844897080425,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:17:24,ABM,100.0,Side.BID,266790.0,,,99893.0,False,False,False,False,
1612523844917066379,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:17:24,ABM,95.0,Side.BID,266790.0,99893.0,,99893.0,False,False,False,False,
1612523844917066379,HOLDINGS_UPDATED,,1112,MomentumAgent,48379053.0,,,,,,,,,,,,,-389.0
1612523844917066429,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:17:24,ABM,5.0,Side.BID,266790.0,,,99893.0,False,False,False,False,
1612523847954263713,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:17:24,ABM,5.0,Side.BID,266790.0,99893.0,,99893.0,False,False,False,False,
1612523847954263713,HOLDINGS_UPDATED,,1112,MomentumAgent,47879588.0,,,,,,,,,,,,,-384.0
1612523993867031387,BID_DEPTH,"[(99879, 100)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523993867031387,ASK_DEPTH,"[(99884, 21)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523993867031387,IMBALANCE,"[100, 21]",1112,MomentumAgent,,,,,,,,,,,,,,
1612523993867031387,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:19:53,ABM,100.0,Side.BID,266937.0,,,99884.0,False,False,False,False,
1612523993887017341,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:19:53,ABM,21.0,Side.BID,266937.0,99884.0,,99884.0,False,False,False,False,
1612523993887017341,HOLDINGS_UPDATED,,1112,MomentumAgent,45782024.0,,,,,,,,,,,,,-363.0
1612523993887017391,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:19:53,ABM,79.0,Side.BID,266937.0,,,99884.0,False,False,False,False,
1612523996367665722,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:19:53,ABM,79.0,Side.BID,266937.0,99884.0,,99884.0,False,False,False,False,
1612523996367665722,HOLDINGS_UPDATED,,1112,MomentumAgent,37891188.0,,,,,,,,,,,,,-284.0
1612524017401619904,BID_DEPTH,"[(99881, 169)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524017401619904,ASK_DEPTH,"[(99883, 200)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524017401619904,IMBALANCE,"[169, 200]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524017401619904,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:20:17,ABM,100.0,Side.BID,266961.0,,,99883.0,False,False,False,False,
1612524017421605858,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:20:17,ABM,100.0,Side.BID,266961.0,99883.0,,99883.0,False,False,False,False,
1612524017421605858,HOLDINGS_UPDATED,,1112,MomentumAgent,27902888.0,,,,,,,,,,,,,-184.0
1612524041604257776,BID_DEPTH,"[(99886, 100)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524041604257776,ASK_DEPTH,"[(99888, 438)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524041604257776,IMBALANCE,"[100, 438]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524041604257776,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:20:41,ABM,100.0,Side.BID,266986.0,,,99888.0,False,False,False,False,
1612524041624243730,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:20:41,ABM,100.0,Side.BID,266986.0,99888.0,,99888.0,False,False,False,False,
1612524041624243730,HOLDINGS_UPDATED,,1112,MomentumAgent,17914088.0,,,,,,,,,,,,,-84.0
1612524200434817712,BID_DEPTH,"[(99885, 592)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524200434817712,ASK_DEPTH,"[(99886, 63)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524200434817712,IMBALANCE,"[592, 63]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524200434817712,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:23:20,ABM,400.0,Side.BID,267158.0,,,99886.0,False,False,False,False,
1612524200454803666,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:23:20,ABM,63.0,Side.BID,267158.0,99886.0,,99886.0,False,False,False,False,
1612524200454803666,HOLDINGS_UPDATED,,1112,MomentumAgent,11621270.0,,,,,,,,,,,,,-21.0
1612524200454803716,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:23:20,ABM,337.0,Side.BID,267158.0,,,99886.0,False,False,False,False,
1612524211236084496,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:23:20,ABM,100.0,Side.BID,267158.0,99886.0,,99886.0,False,False,False,False,
1612524211236084496,HOLDINGS_UPDATED,,1112,MomentumAgent,1632670.0,,,,,,,,,,,,,79.0
1612524220658458570,BID_DEPTH,"[(99887, 31)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524220658458570,ASK_DEPTH,"[(99888, 43)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524220658458570,IMBALANCE,"[31, 43]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524220658458570,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:23:40,ABM,100.0,Side.BID,267174.0,,,99888.0,False,False,False,False,
1612524220678444524,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:23:40,ABM,43.0,Side.BID,267174.0,99888.0,,99888.0,False,False,False,False,
1612524220678444524,HOLDINGS_UPDATED,,1112,MomentumAgent,-2662514.0,,,,,,,,,,,,,122.0
1612524220678444574,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:23:40,ABM,57.0,Side.BID,267174.0,,,99888.0,False,False,False,False,
1612524226695026084,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:23:40,ABM,8.0,Side.BID,267174.0,99888.0,,99888.0,False,False,False,False,
1612524226695026084,HOLDINGS_UPDATED,,1112,MomentumAgent,-3461618.0,,,,,,,,,,,,,130.0
1612524226994857899,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:23:40,ABM,49.0,Side.BID,267174.0,99888.0,,99888.0,False,False,False,False,
1612524226994857899,HOLDINGS_UPDATED,,1112,MomentumAgent,-8356130.0,,,,,,,,,,,,,179.0
1612524239708016835,BID_DEPTH,"[(99888, 149)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524239708016835,ASK_DEPTH,"[(99889, 371)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524239708016835,IMBALANCE,"[149, 371]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524239708016835,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:23:59,ABM,91.0,Side.BID,267187.0,,,99889.0,False,False,False,False,
1612524239728002789,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:23:59,ABM,91.0,Side.BID,267187.0,99889.0,,99889.0,False,False,False,False,
1612524239728002789,HOLDINGS_UPDATED,,1112,MomentumAgent,-17446029.0,,,,,,,,,,,,,270.0
1612524241531400092,BID_DEPTH,"[(99888, 149)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524241531400092,ASK_DEPTH,"[(99889, 680)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524241531400092,IMBALANCE,"[149, 680]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524241531400092,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:24:01,ABM,100.0,Side.BID,267189.0,,,99889.0,False,False,False,False,
1612524241551386046,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:24:01,ABM,63.0,Side.BID,267189.0,99889.0,,99889.0,False,False,False,False,
1612524241551386046,HOLDINGS_UPDATED,,1112,MomentumAgent,-23739036.0,,,,,,,,,,,,,333.0
1612524241551386096,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:24:01,ABM,37.0,Side.BID,267189.0,99889.0,,99889.0,False,False,False,False,
1612524241551386096,HOLDINGS_UPDATED,,1112,MomentumAgent,-27434929.0,,,,,,,,,,,,,370.0
1612524243136079809,BID_DEPTH,"[(99888, 149)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524243136079809,ASK_DEPTH,"[(99889, 680)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524243136079809,IMBALANCE,"[149, 680]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524243136079809,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:24:03,ABM,100.0,Side.BID,267191.0,,,99889.0,False,False,False,False,
1612524243156065763,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:24:03,ABM,63.0,Side.BID,267191.0,99889.0,,99889.0,False,False,False,False,
1612524243156065763,HOLDINGS_UPDATED,,1112,MomentumAgent,-33727936.0,,,,,,,,,,,,,433.0
1612524243156065813,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:24:03,ABM,37.0,Side.BID,267191.0,99889.0,,99889.0,False,False,False,False,
1612524243156065813,HOLDINGS_UPDATED,,1112,MomentumAgent,-37423829.0,,,,,,,,,,,,,470.0
1612524312895555033,BID_DEPTH,"[(99906, 17)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524312895555033,ASK_DEPTH,"[(99907, 16)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524312895555033,IMBALANCE,"[17, 16]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524312895555033,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:25:12,ABM,200.0,Side.BID,267248.0,,,99907.0,False,False,False,False,
1612524312915540987,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:25:12,ABM,16.0,Side.BID,267248.0,99907.0,,99907.0,False,False,False,False,
1612524312915540987,HOLDINGS_UPDATED,,1112,MomentumAgent,-39022341.0,,,,,,,,,,,,,486.0
1612524312915541037,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:25:12,ABM,184.0,Side.BID,267248.0,,,99907.0,False,False,False,False,
1612524316059058246,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:25:12,ABM,100.0,Side.BID,267248.0,99907.0,,99907.0,False,False,False,False,
1612524316059058246,HOLDINGS_UPDATED,,1112,MomentumAgent,-49013041.0,,,,,,,,,,,,,586.0
1612524325992972069,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:25:12,ABM,84.0,Side.BID,267248.0,99907.0,,99907.0,False,False,False,False,
1612524325992972069,HOLDINGS_UPDATED,,1112,MomentumAgent,-57405229.0,,,,,,,,,,,,,670.0
1612524328907489830,BID_DEPTH,"[(99907, 84)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524328907489830,ASK_DEPTH,"[(99908, 31)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524328907489830,IMBALANCE,"[84, 31]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524328907489830,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:25:28,ABM,100.0,Side.BID,267265.0,,,99908.0,False,False,False,False,
1612524328927475784,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:25:28,ABM,31.0,Side.BID,267265.0,99908.0,,99908.0,False,False,False,False,
1612524328927475784,HOLDINGS_UPDATED,,1112,MomentumAgent,-60502377.0,,,,,,,,,,,,,701.0
1612524328927475834,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:25:28,ABM,69.0,Side.BID,267265.0,,,99908.0,False,False,False,False,
1612524332212557549,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:25:28,ABM,69.0,Side.BID,267265.0,99908.0,,99908.0,False,False,False,False,
1612524332212557549,HOLDINGS_UPDATED,,1112,MomentumAgent,-67396029.0,,,,,,,,,,,,,770.0
1612524381079927662,BID_DEPTH,"[(99906, 17)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524381079927662,ASK_DEPTH,"[(99907, 27)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524381079927662,IMBALANCE,"[17, 27]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524381079927662,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:26:21,ABM,100.0,Side.BID,267311.0,,,99907.0,False,False,False,False,
1612524381099913616,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:26:21,ABM,17.0,Side.BID,267311.0,99907.0,,99907.0,False,False,False,False,
1612524381099913616,HOLDINGS_UPDATED,,1112,MomentumAgent,-69094448.0,,,,,,,,,,,,,787.0
1612524381099913666,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:26:21,ABM,10.0,Side.BID,267311.0,99907.0,,99907.0,False,False,False,False,
1612524381099913666,HOLDINGS_UPDATED,,1112,MomentumAgent,-70093518.0,,,,,,,,,,,,,797.0
1612524381099913716,ORDER_ACCEPTED,,1112,MomentumAgent,,2021-02-05 11:26:21,ABM,73.0,Side.BID,267311.0,,,99907.0,False,False,False,False,
1612524384087269907,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:26:21,ABM,73.0,Side.BID,267311.0,99907.0,,99907.0,False,False,False,False,
1612524384087269907,HOLDINGS_UPDATED,,1112,MomentumAgent,-77386729.0,,,,,,,,,,,,,870.0
1612524401312023554,BID_DEPTH,"[(99889, 306)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524401312023554,ASK_DEPTH,"[(99892, 100)]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524401312023554,IMBALANCE,"[306, 100]",1112,MomentumAgent,,,,,,,,,,,,,,
1612524401312023554,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 11:26:41,ABM,100.0,Side.BID,267335.0,,,99892.0,False,False,False,False,
1612524401332009508,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 11:26:41,ABM,100.0,Side.BID,267335.0,99892.0,,99892.0,False,False,False,False,
