,index,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,time_executed,ABM,SubmittedOrders,PaidFees,spread,placed_quantity,speed_of_fill,fill_rate
374,84,1612517940044510829,ORDER_EXECUTED,,1022,ValueAgent,,1.612517940039305e+18,ABM,7.0,Side.BID,889.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125179400445107e+18,,,,,7.0,5.20576,100.0
375,91,1612518114562722883,ORDER_EXECUTED,,1022,ValueAgent,,1.612518112589158e+18,ABM,100.0,Side.BID,1015.0,99935.0,,99935.0,False,False,False,False,0.0,1.6125181145627228e+18,,,,,100.0,1973.564928,100.0
376,106,1612519069172536438,ORDER_EXECUTED,,1022,ValueAgent,,1.6125190691673306e+18,ABM,100.0,Side.BID,1487.0,99846.0,,99875.0,False,False,False,False,0.0,1.6125190691725363e+18,,,,,100.0,5.20576,100.0
377,50,1612517203841210426,ORDER_EXECUTED,,1023,ValueAgent,,1.612517198298541e+18,ABM,80.0,Side.BID,554.0,99976.0,,99976.0,False,False,False,False,0.0,1.6125172038412104e+18,,,,,100.0,5542.669312,80.0
378,59,1612517646084982345,ORDER_EXECUTED,,1023,ValueAgent,,1.6125176444535642e+18,ABM,56.0,Side.BID,707.0,99975.0,,99975.0,False,False,False,False,0.0,1.6125176460849823e+18,,,,,100.0,1631.418112,56.00000000000001
379,68,1612517774853047635,ORDER_EXECUTED,,1023,ValueAgent,,1.612517766345913e+18,ABM,95.0,Side.BID,767.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125177748530476e+18,,,,,100.0,8507.134464,95.0
380,77,1612517817291525167,ORDER_EXECUTED,,1023,ValueAgent,,1.6125178170304814e+18,ABM,39.0,Side.BID,806.0,99928.0,,99928.0,False,False,False,False,0.0,1.612517817291525e+18,,,,,100.0,261.043712,39.0
381,84,0,ORDER_EXECUTED,,1023,ValueAgent,,1.6125179909125798e+18,ABM,100.0,Side.BID,917.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125179923484918e+18,,,,,100.0,1435.911936,100.0
382,90,1612517999841700565,ORDER_EXECUTED,,1023,ValueAgent,,1.612517999830708e+18,ABM,100.0,Side.BID,923.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125179998417006e+18,,,,,100.0,10.99264,100.0
383,102,1612518740275982070,ORDER_EXECUTED,,1023,ValueAgent,,1.6125187402649894e+18,ABM,100.0,Side.BID,1329.0,99877.0,,99904.0,False,False,False,False,0.0,1.612518740275982e+18,,,,,100.0,10.99264,100.0
384,120,1612519145316316032,ORDER_EXECUTED,,1023,ValueAgent,,1.6125191328476954e+18,ABM,100.0,Side.BID,1508.0,99900.0,,99900.0,False,False,False,False,0.0,1.6125191453163162e+18,,,,,100.0,12468.6208,100.0
385,10,1612515957917717790,ORDER_EXECUTED,,1024,ValueAgent,,1.6125158342889234e+18,ABM,3.0,Side.ASK,66.0,100033.0,,100033.0,False,False,False,False,0.0,1.6125159579177178e+18,,,,,100.0,123628.794368,3.0
386,19,1612516962380139850,ORDER_EXECUTED,,1024,ValueAgent,,1.6125169601074683e+18,ABM,87.0,Side.ASK,461.0,99983.0,,99983.0,False,False,False,False,0.0,1.6125169623801398e+18,,,,,100.0,2272.671488,87.0
387,25,1612517117292441326,ORDER_EXECUTED,,1024,ValueAgent,,1.6125171172875597e+18,ABM,100.0,Side.ASK,515.0,99979.0,,99979.0,False,False,False,False,0.0,1.6125171172924413e+18,,,,,100.0,4.881664,100.0
388,40,1612517583503548499,ORDER_EXECUTED,,1024,ValueAgent,,1.612517583498667e+18,ABM,100.0,Side.BID,681.0,99953.0,,99953.0,False,False,False,False,0.0,1.6125175835035484e+18,,,,,100.0,4.881408,100.0
389,66,1612518321368176807,ORDER_EXECUTED,,1024,ValueAgent,,1.6125183175884703e+18,ABM,100.0,Side.BID,1167.0,99917.0,,99917.0,False,False,False,False,0.0,1.612518321368177e+18,,,,,100.0,3779.706624,100.0
390,75,0,ORDER_EXECUTED,,1024,ValueAgent,,1.6125184936953372e+18,ABM,100.0,Side.BID,1242.0,99894.0,,99894.0,False,False,False,False,1190.0,1.6125184947479485e+18,,,,,200.0,1052.611328,50.0
391,14,1612516088046806056,ORDER_EXECUTED,,1025,ValueAgent,,1.6125160610549532e+18,ABM,100.0,Side.ASK,140.0,100026.0,,100026.0,False,False,False,False,0.0,1.612516088046806e+18,,,,,100.0,26991.8528,100.0
392,20,1612516121853583613,ORDER_EXECUTED,,1025,ValueAgent,,1.6125161218464978e+18,ABM,100.0,Side.ASK,159.0,100021.0,,100021.0,False,False,False,False,0.0,1.6125161218535836e+18,,,,,100.0,7.085824,100.0
393,30,1612516477008679821,ORDER_EXECUTED,,1025,ValueAgent,,1.6125164738975808e+18,ABM,100.0,Side.BID,285.0,100009.0,,100009.0,False,False,False,False,0.0,1.61251647700868e+18,,,,,100.0,3111.099136,100.0
394,40,1612516845502919743,ORDER_EXECUTED,,1025,ValueAgent,,1.6125168430534282e+18,ABM,36.0,Side.ASK,415.0,99988.0,,99988.0,False,False,False,False,0.0,1.6125168455029197e+18,,,,,36.0,2449.491456,100.0
395,49,1612517145581754573,ORDER_EXECUTED,,1025,ValueAgent,,1.6125170961574172e+18,ABM,6.0,Side.BID,509.0,99977.0,,99977.0,False,False,False,False,0.0,1.6125171455817546e+18,,,,,7.0,49424.337408,85.71428571428571
396,58,1612517546085186047,ORDER_EXECUTED,,1025,ValueAgent,,1.612517497199899e+18,ABM,78.0,Side.BID,647.0,99945.0,,99945.0,False,False,False,False,0.0,1.612517546085186e+18,,,,,100.0,48885.287168,78.0
397,68,1612517549806625322,ORDER_EXECUTED,,1025,ValueAgent,,1.6125175497995395e+18,ABM,78.0,Side.BID,667.0,99958.0,,99964.0,False,False,False,False,1190.0,1.6125175498066253e+18,,,,,200.0,7.085824,39.0
398,77,1612517790885544106,ORDER_EXECUTED,,1025,ValueAgent,,1.612517790878458e+18,ABM,100.0,Side.BID,781.0,99960.0,,99960.0,False,False,False,False,0.0,1.6125177908855442e+18,,,,,100.0,7.08608,100.0
399,95,1612518103113880068,ORDER_EXECUTED,,1025,ValueAgent,,1.6125181031067942e+18,ABM,100.0,Side.ASK,1009.0,99938.0,,99938.0,False,False,False,False,0.0,1.61251810311388e+18,,,,,100.0,7.085824,100.0
400,107,1612518330796639642,ORDER_EXECUTED,,1025,ValueAgent,,1.6125183307895537e+18,ABM,100.0,Side.BID,1176.0,99897.0,,99897.0,False,False,False,False,0.0,1.6125183307966397e+18,,,,,100.0,7.08608,100.0
401,122,1612518938559772036,ORDER_EXECUTED,,1025,ValueAgent,,1.612518907996297e+18,ABM,12.0,Side.ASK,1403.0,99935.0,,99935.0,False,False,False,False,0.0,1.6125189385597722e+18,,,,,28.0,30563.4752,42.857142857142854
402,128,1612519138220049245,ORDER_EXECUTED,,1025,ValueAgent,,1.6125191382129633e+18,ABM,100.0,Side.BID,1512.0,99902.0,,99902.0,False,False,False,False,0.0,1.6125191382200492e+18,,,,,100.0,7.085824,100.0
403,134,1612519143955605427,ORDER_EXECUTED,,1025,ValueAgent,,1.6125191439485194e+18,ABM,6.0,Side.BID,1518.0,99902.0,,99902.0,False,False,False,False,0.0,1.6125191439556055e+18,,,,,6.0,7.08608,100.0
404,145,1612519149619886036,ORDER_EXECUTED,,1025,ValueAgent,,1.612519145914864e+18,ABM,68.0,Side.BID,1521.0,99900.0,,99900.0,False,False,False,False,0.0,1.612519149619886e+18,,,,,100.0,3705.021952,68.0
405,20,1612515940116456081,ORDER_EXECUTED,,1026,ValueAgent,,1.612515940108073e+18,ABM,20.0,Side.BID,104.0,99991.0,,99991.0,False,False,False,False,0.0,1.6125159401164562e+18,,,,,20.0,8.383232,100.0
406,29,1612516305349549703,ORDER_EXECUTED,,1026,ValueAgent,,1.6125162902104724e+18,ABM,53.0,Side.BID,224.0,100006.0,,100006.0,False,False,False,False,0.0,1.6125163053495498e+18,,,,,100.0,15139.077376,53.0
407,43,1612516634064970244,ORDER_EXECUTED,,1026,ValueAgent,,1.6125166145490842e+18,ABM,57.0,Side.ASK,324.0,99970.0,,99970.0,False,False,False,False,0.0,1.6125166340649702e+18,,,,,100.0,19515.88608,56.99999999999999
408,57,1612517383574241865,ORDER_EXECUTED,,1026,ValueAgent,,1.6125173781765427e+18,ABM,100.0,Side.BID,617.0,99987.0,,99987.0,False,False,False,False,0.0,1.6125173835742418e+18,,,,,100.0,5397.699072,100.0
409,72,0,ORDER_EXECUTED,,1026,ValueAgent,,1.6125174727902584e+18,ABM,46.0,Side.ASK,641.0,99972.0,,99972.0,False,False,False,False,0.0,1.6125174764774996e+18,,,,,100.0,3687.241216,46.0
410,79,1612517588657745288,ORDER_EXECUTED,,1026,ValueAgent,,1.6125175857691205e+18,ABM,100.0,Side.BID,683.0,99953.0,,99953.0,False,False,False,False,0.0,1.6125175886577454e+18,,,,,100.0,2888.624896,100.0
411,88,1612517802614490792,ORDER_EXECUTED,,1026,ValueAgent,,1.612517798408122e+18,ABM,39.0,Side.BID,787.0,99928.0,,99928.0,False,False,False,False,0.0,1.612517802614491e+18,,,,,43.0,4206.368768,90.69767441860465
412,97,1612518261102835246,ORDER_EXECUTED,,1026,ValueAgent,,1.6125182569773012e+18,ABM,69.0,Side.BID,1124.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125182611028352e+18,,,,,100.0,4125.533952,69.0
413,104,1612518300213247733,ORDER_EXECUTED,,1026,ValueAgent,,1.6125182985872735e+18,ABM,49.0,Side.BID,1155.0,99903.0,,99903.0,False,False,False,False,0.0,1.6125183002132477e+18,,,,,49.0,1625.974272,100.0
414,111,1612518328520480319,ORDER_EXECUTED,,1026,ValueAgent,,1.6125183276506015e+18,ABM,100.0,Side.BID,1171.0,99916.0,,99916.0,False,False,False,False,0.0,1.6125183285204803e+18,,,,,100.0,869.878784,100.0
415,118,1612518384355223272,ORDER_EXECUTED,,1026,ValueAgent,,1.6125183783679626e+18,ABM,100.0,Side.BID,1194.0,99903.0,,99903.0,False,False,False,False,0.0,1.6125183843552233e+18,,,,,100.0,5987.260672,100.0
416,128,1612518606289969797,ORDER_EXECUTED,,1026,ValueAgent,,1.6125186061946852e+18,ABM,100.0,Side.BID,1279.0,99888.0,,99888.0,False,False,False,False,0.0,1.61251860628997e+18,,,,,100.0,95.284736,100.0
417,141,1612518862635758625,ORDER_EXECUTED,,1026,ValueAgent,,1.6125188626273754e+18,ABM,89.0,Side.BID,1386.0,99962.0,,99968.0,False,False,False,False,1190.0,1.6125188626357586e+18,,,,,200.0,8.383232,44.5
418,148,0,ORDER_EXECUTED,,1026,ValueAgent,,1.612519151800512e+18,ABM,100.0,Side.BID,1526.0,99843.0,,99843.0,False,False,False,False,0.0,1.6125191522785677e+18,,,,,100.0,478.05568,100.0
419,155,1612519197631689841,ORDER_EXECUTED,,1026,ValueAgent,,1.6125191933406996e+18,ABM,10.0,Side.BID,1555.0,99916.0,,99916.0,False,False,False,False,0.0,1.6125191976316897e+18,,,,,10.0,4290.99008,100.0
420,10,1612515669561040764,ORDER_EXECUTED,,1027,ValueAgent,,1.6125156019277919e+18,ABM,8.0,Side.BID,0.0,100055.0,,100055.0,False,False,False,False,0.0,1.6125156695610406e+18,,,,,108.0,67633.248768,7.4074074074074066
421,25,1612516133467463903,ORDER_EXECUTED,,1027,ValueAgent,,1.612516129771272e+18,ABM,44.0,Side.ASK,163.0,100022.0,,100022.0,False,False,False,False,0.0,1.612516133467464e+18,,,,,100.0,3696.192,44.0
422,46,1612517159099088932,ORDER_EXECUTED,,1027,ValueAgent,,1.6125171536152622e+18,ABM,80.0,Side.BID,534.0,99976.0,,99976.0,False,False,False,False,0.0,1.612517159099089e+18,,,,,100.0,5483.826688,80.0
423,54,1612517234916572917,ORDER_EXECUTED,,1027,ValueAgent,,1.6125172349095726e+18,ABM,24.0,Side.ASK,565.0,99975.0,,99975.0,False,False,False,False,0.0,1.612517234916573e+18,,,,,100.0,7.00032,24.0
424,63,1612517376005912895,ORDER_EXECUTED,,1027,ValueAgent,,1.6125173741850033e+18,ABM,33.0,Side.ASK,612.0,99982.0,,99982.0,False,False,False,False,0.0,1.6125173760059128e+18,,,,,100.0,1820.909568,33.0
425,72,1612517462711273430,ORDER_EXECUTED,,1027,ValueAgent,,1.6125174627042732e+18,ABM,100.0,Side.ASK,640.0,99974.0,,99974.0,False,False,False,False,0.0,1.6125174627112735e+18,,,,,100.0,7.00032,100.0
426,87,1612517937324938389,ORDER_EXECUTED,,1027,ValueAgent,,1.6125179355131046e+18,ABM,70.0,Side.BID,886.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125179373249385e+18,,,,,100.0,1811.833856,70.0
427,98,1612518012128991242,ORDER_EXECUTED,,1027,ValueAgent,,1.6125180036206267e+18,ABM,76.0,Side.BID,932.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180121289912e+18,,,,,100.0,8508.364544,76.0
428,107,1612518063154364795,ORDER_EXECUTED,,1027,ValueAgent,,1.6125180416930022e+18,ABM,35.0,Side.BID,969.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180631543647e+18,,,,,100.0,21461.362432,35.0
429,116,1612518297482935219,ORDER_EXECUTED,,1027,ValueAgent,,1.6125182739534144e+18,ABM,20.0,Side.BID,1130.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125182974829353e+18,,,,,100.0,23529.520896,20.0
430,135,1612518956268183584,ORDER_EXECUTED,,1027,ValueAgent,,1.6125189541127337e+18,ABM,91.0,Side.BID,1429.0,99947.0,,99947.0,False,False,False,False,0.0,1.6125189562681836e+18,,,,,100.0,2155.449856,91.0
431,18,1612516211435079894,ORDER_EXECUTED,,1028,ValueAgent,,1.6125162114266289e+18,ABM,17.0,Side.ASK,196.0,99995.0,,99995.0,False,False,False,False,0.0,1.61251621143508e+18,,,,,100.0,8.451072,17.0
432,30,1612517141718589812,ORDER_EXECUTED,,1028,ValueAgent,,1.612517141710139e+18,ABM,4.0,Side.BID,523.0,99982.0,,99982.0,False,False,False,False,0.0,1.6125171417185897e+18,,,,,4.0,8.450816,100.0
433,43,1612517519164069761,ORDER_EXECUTED,,1028,ValueAgent,,1.6125175191556188e+18,ABM,100.0,Side.ASK,658.0,99976.0,,99976.0,False,False,False,False,0.0,1.61251751916407e+18,,,,,100.0,8.451072,100.0
434,50,1612517634101110256,ORDER_EXECUTED,,1028,ValueAgent,,1.612517633543486e+18,ABM,100.0,Side.BID,696.0,99960.0,,99960.0,False,False,False,False,0.0,1.6125176341011103e+18,,,,,100.0,557.62432,100.0
435,58,1612517678331865574,ORDER_EXECUTED,,1028,ValueAgent,,1.6125176783234145e+18,ABM,83.0,Side.ASK,722.0,99977.0,,99977.0,False,False,False,False,0.0,1.6125176783318656e+18,,,,,100.0,8.451072,83.0
436,65,0,ORDER_EXECUTED,,1028,ValueAgent,,1.6125178891105188e+18,ABM,100.0,Side.BID,848.0,99927.0,,99927.0,False,False,False,False,0.0,1.612517892847147e+18,,,,,100.0,3736.628224,100.0
437,77,1612518176331454734,ORDER_EXECUTED,,1028,ValueAgent,,1.612518175667457e+18,ABM,94.0,Side.BID,1068.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125181763314547e+18,,,,,100.0,663.997696,94.0
438,87,1612519019178739282,ORDER_EXECUTED,,1028,ValueAgent,,1.612519018443192e+18,ABM,2.0,Side.BID,1469.0,99905.0,,99905.0,False,False,False,False,0.0,1.6125190191787392e+18,,,,,2.0,735.547136,100.0
439,95,1612519052516757471,ORDER_EXECUTED,,1028,ValueAgent,,1.6125190525083064e+18,ABM,78.0,Side.BID,1477.0,99906.0,,99920.0,False,False,False,False,1177.0576,1.6125190525167575e+18,,,,,124.0,8.451072,62.903225806451616
440,22,1612516312011781160,ORDER_EXECUTED,,1029,ValueAgent,,1.612516307793707e+18,ABM,83.0,Side.BID,230.0,100006.0,,100006.0,False,False,False,False,0.0,1.612516312011781e+18,,,,,100.0,4218.074112,83.0
441,30,1612516633134933826,ORDER_EXECUTED,,1029,ValueAgent,,1.6125166331255035e+18,ABM,16.0,Side.BID,333.0,99970.0,,100029.0,False,False,False,False,0.0,1.6125166331349338e+18,,,,,100.0,9.430272,16.0
442,39,1612517089807844534,ORDER_EXECUTED,,1029,ValueAgent,,1.612517057691958e+18,ABM,99.0,Side.BID,499.0,99977.0,,99977.0,False,False,False,False,0.0,1.6125170898078446e+18,,,,,100.0,32115.886592,99.0
443,62,0,ORDER_EXECUTED,,1029,ValueAgent,,1.6125180816357652e+18,ABM,82.0,Side.BID,992.0,99927.0,,99927.0,False,False,False,False,0.0,1.612518089157243e+18,,,,,100.0,7521.477632,82.0
444,71,1612518245116151808,ORDER_EXECUTED,,1029,ValueAgent,,1.6125182451067215e+18,ABM,13.0,Side.BID,1118.0,99931.0,,99931.0,False,False,False,False,0.0,1.6125182451161518e+18,,,,,13.0,9.430272,100.0
445,84,1612518998718382798,ORDER_EXECUTED,,1029,ValueAgent,,1.6125189986882353e+18,ABM,22.0,Side.BID,1453.0,99922.0,,99922.0,False,False,False,False,0.0,1.6125189987183828e+18,,,,,22.0,30.147584,100.0
446,33,1612516175504077850,ORDER_EXECUTED,,1030,ValueAgent,,1.612516175494325e+18,ABM,100.0,Side.ASK,175.0,100014.0,,100014.0,False,False,False,False,0.0,1.6125161755040778e+18,,,,,100.0,9.752832,100.0
447,40,1612516249978562964,ORDER_EXECUTED,,1030,ValueAgent,,1.612516241915406e+18,ABM,100.0,Side.ASK,205.0,99996.0,,99996.0,False,False,False,False,0.0,1.612516249978563e+18,,,,,100.0,8063.156992,100.0
448,59,1612516745193098825,ORDER_EXECUTED,,1030,ValueAgent,,1.612516744612718e+18,ABM,54.0,Side.BID,375.0,99972.0,,99972.0,False,False,False,False,0.0,1.6125167451930988e+18,,,,,100.0,580.380672,54.0
449,65,1612516870914755445,ORDER_EXECUTED,,1030,ValueAgent,,1.6125168709050025e+18,ABM,6.0,Side.ASK,428.0,99983.0,,99983.0,False,False,False,False,0.0,1.6125168709147553e+18,,,,,6.0,9.752832,100.0
450,87,1612518196720503643,ORDER_EXECUTED,,1030,ValueAgent,,1.6125181967107507e+18,ABM,21.0,Side.BID,1081.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125181967205036e+18,,,,,21.0,9.752832,100.0
451,96,1612518220104946568,ORDER_EXECUTED,,1030,ValueAgent,,1.612518219911987e+18,ABM,9.0,Side.BID,1101.0,99935.0,,99935.0,False,False,False,False,0.0,1.6125182201049467e+18,,,,,100.0,192.959744,9.0
452,103,1612518291974942051,ORDER_EXECUTED,,1030,ValueAgent,,1.6125182755161958e+18,ABM,100.0,Side.BID,1134.0,99929.0,,99929.0,False,False,False,False,0.0,1.612518291974942e+18,,,,,100.0,16458.746112,100.0
453,110,1612518330229201115,ORDER_EXECUTED,,1030,ValueAgent,,1.6125183225878446e+18,ABM,100.0,Side.BID,1169.0,99911.0,,99911.0,False,False,False,False,0.0,1.6125183302292012e+18,,,,,100.0,7641.356544,100.0
454,7,1612515676990812977,ORDER_EXECUTED,,1031,ValueAgent,,1.6125156769852613e+18,ABM,7.0,Side.ASK,23.0,100027.0,,100027.0,False,False,False,False,0.0,1.612515676990813e+18,,,,,7.0,5.551616,100.0
455,14,1612515703086711013,ORDER_EXECUTED,,1031,ValueAgent,,1.6125156872609254e+18,ABM,100.0,Side.ASK,26.0,100017.0,,100017.0,False,False,False,False,0.0,1.612515703086711e+18,,,,,100.0,15825.7856,100.0
456,29,1612516822490374497,ORDER_EXECUTED,,1031,ValueAgent,,1.6125168224848228e+18,ABM,2.0,Side.ASK,408.0,99975.0,,99975.0,False,False,False,False,0.0,1.6125168224903744e+18,,,,,2.0,5.551616,100.0
457,36,1612516834902530632,ORDER_EXECUTED,,1031,ValueAgent,,1.612516834576948e+18,ABM,100.0,Side.ASK,412.0,99982.0,,99982.0,False,False,False,False,0.0,1.6125168349025306e+18,,,,,100.0,325.582592,100.0
458,45,1612516977657587811,ORDER_EXECUTED,,1031,ValueAgent,,1.612516977652036e+18,ABM,90.0,Side.ASK,469.0,99983.0,,99983.0,False,False,False,False,0.0,1.6125169776575877e+18,,,,,90.0,5.551616,100.0
459,54,1612517345399404936,ORDER_EXECUTED,,1031,ValueAgent,,1.6125173410823e+18,ABM,4.0,Side.BID,606.0,99982.0,,99982.0,False,False,False,False,0.0,1.612517345399405e+18,,,,,100.0,4317.105152,4.0
460,67,1612517746099715798,ORDER_EXECUTED,,1031,ValueAgent,,1.6125177459747195e+18,ABM,100.0,Side.BID,748.0,99947.0,,99947.0,False,False,False,False,0.0,1.6125177460997158e+18,,,,,100.0,124.996352,100.0
461,76,0,ORDER_EXECUTED,,1031,ValueAgent,,1.6125178065586972e+18,ABM,93.0,Side.BID,794.0,99923.0,,99923.0,False,False,False,False,0.0,1.6125178382644547e+18,,,,,100.0,31705.75744,93.0
462,85,1612517993717514590,ORDER_EXECUTED,,1031,ValueAgent,,1.6125179306311265e+18,ABM,11.0,Side.BID,884.0,99924.0,,99924.0,False,False,False,False,0.0,1.6125179937175145e+18,,,,,100.0,63086.387968,11.0
463,94,1612518079329166948,ORDER_EXECUTED,,1031,ValueAgent,,1.612518077852082e+18,ABM,35.0,Side.BID,988.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180793291668e+18,,,,,100.0,1477.084928,35.0
464,102,1612518364419667207,ORDER_EXECUTED,,1031,ValueAgent,,1.6125183644141156e+18,ABM,1.0,Side.BID,1190.0,99915.0,,99929.0,False,False,False,False,0.0,1.6125183644196672e+18,,,,,100.0,5.551616,1.0
465,114,1612518610856318567,ORDER_EXECUTED,,1031,ValueAgent,,1.6125186108507668e+18,ABM,100.0,Side.ASK,1283.0,99914.0,,99914.0,False,False,False,False,0.0,1.6125186108563185e+18,,,,,100.0,5.551616,100.0
466,120,1612518735506701251,ORDER_EXECUTED,,1031,ValueAgent,,1.6125187355011494e+18,ABM,100.0,Side.BID,1327.0,99877.0,,99955.0,False,False,False,False,0.0,1.6125187355067013e+18,,,,,100.0,5.551872,100.0
467,127,1612518766780262917,ORDER_EXECUTED,,1031,ValueAgent,,1.6125187656461473e+18,ABM,100.0,Side.BID,1340.0,99888.0,,99888.0,False,False,False,False,0.0,1.612518766780263e+18,,,,,100.0,1134.115584,100.0
468,147,1612519032941548642,ORDER_EXECUTED,,1031,ValueAgent,,1.6125190205407053e+18,ABM,48.0,Side.ASK,1471.0,99888.0,,99888.0,False,False,False,False,0.0,1.6125190329415485e+18,,,,,100.0,12400.843264,48.0
469,10,0,ORDER_EXECUTED,,1032,ValueAgent,,1.6125162022842276e+18,ABM,17.0,Side.ASK,187.0,99995.0,,99995.0,False,False,False,False,0.0,1.612516203596029e+18,,,,,100.0,1311.801344,17.0
470,17,0,ORDER_EXECUTED,,1032,ValueAgent,,1.6125162066056005e+18,ABM,100.0,Side.ASK,192.0,99994.0,,99994.0,False,False,False,False,0.0,1.6125162074701412e+18,,,,,100.0,864.540672,100.0
471,29,1612516818102250780,ORDER_EXECUTED,,1032,ValueAgent,,1.6125168176583813e+18,ABM,47.0,Side.ASK,406.0,99975.0,,99975.0,False,False,False,False,0.0,1.6125168181022508e+18,,,,,100.0,443.86944,47.0
472,41,1612516851045439293,ORDER_EXECUTED,,1032,ValueAgent,,1.612516831241126e+18,ABM,39.0,Side.BID,411.0,99975.0,,99975.0,False,False,False,False,0.0,1.6125168510454392e+18,,,,,100.0,19804.313344,39.0
473,47,1612517110491881326,ORDER_EXECUTED,,1032,ValueAgent,,1.6125171104861624e+18,ABM,100.0,Side.BID,513.0,99980.0,,99980.0,False,False,False,False,0.0,1.6125171104918812e+18,,,,,100.0,5.718784,100.0
474,56,1612517172216917477,ORDER_EXECUTED,,1032,ValueAgent,,1.6125171667502536e+18,ABM,20.0,Side.ASK,539.0,99976.0,,99976.0,False,False,False,False,0.0,1.6125171722169175e+18,,,,,100.0,5466.663936,20.0
475,65,0,ORDER_EXECUTED,,1032,ValueAgent,,1.6125172106627896e+18,ABM,20.0,Side.ASK,558.0,99976.0,,99976.0,False,False,False,False,0.0,1.6125172140594624e+18,,,,,100.0,3396.672768,20.0
476,74,1612517247699222882,ORDER_EXECUTED,,1032,ValueAgent,,1.6125172397870152e+18,ABM,99.0,Side.BID,570.0,99983.0,,99983.0,False,False,False,False,0.0,1.6125172476992228e+18,,,,,100.0,7912.207616,99.0
477,96,1612517884549654700,ORDER_EXECUTED,,1032,ValueAgent,,1.6125178791631496e+18,ABM,100.0,Side.BID,841.0,99937.0,,99937.0,False,False,False,False,0.0,1.6125178845496548e+18,,,,,100.0,5386.505216,100.0
478,105,1612517956662266068,ORDER_EXECUTED,,1032,ValueAgent,,1.6125179464331487e+18,ABM,9.0,Side.BID,893.0,99928.0,,99928.0,False,False,False,False,0.0,1.612517956662266e+18,,,,,100.0,10229.11744,9.0
479,111,1612517985608699485,ORDER_EXECUTED,,1032,ValueAgent,,1.6125179856029806e+18,ABM,48.0,Side.BID,913.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125179856086994e+18,,,,,48.0,5.718784,100.0
480,118,1612518120645869335,ORDER_EXECUTED,,1032,ValueAgent,,1.6125181189536028e+18,ABM,100.0,Side.BID,1023.0,99934.0,,99934.0,False,False,False,False,0.0,1.6125181206458693e+18,,,,,100.0,1692.266496,100.0
481,127,1612518175674541998,ORDER_EXECUTED,,1032,ValueAgent,,1.612518174358053e+18,ABM,6.0,Side.ASK,1065.0,99928.0,,99928.0,False,False,False,False,0.0,1.612518175674542e+18,,,,,100.0,1316.48896,6.0
482,139,1612518862276933240,ORDER_EXECUTED,,1032,ValueAgent,,1.6125188622712143e+18,ABM,2.0,Side.BID,1385.0,99922.0,,99968.0,False,False,False,False,0.0,1.612518862276933e+18,,,,,2.0,5.718784,100.0
483,20,1612516121855386409,ORDER_EXECUTED,,1033,ValueAgent,,1.612516121783638e+18,ABM,100.0,Side.BID,158.0,100021.0,,100021.0,False,False,False,False,0.0,1.6125161218553864e+18,,,,,100.0,71.748352,100.0
484,29,1612516317433280892,ORDER_EXECUTED,,1033,ValueAgent,,1.6125163174225894e+18,ABM,100.0,Side.ASK,233.0,100002.0,,100002.0,False,False,False,False,0.0,1.6125163174332808e+18,,,,,100.0,10.691328,100.0
485,45,1612516634066124463,ORDER_EXECUTED,,1033,ValueAgent,,1.612516634055433e+18,ABM,243.0,Side.BID,334.0,99972.0,,99973.0,False,False,False,False,1190.0,1.6125166340661245e+18,,,,,400.0,10.691584,60.75000000000001
486,63,1612517758121529167,ORDER_EXECUTED,,1033,ValueAgent,,1.6125177522968855e+18,ABM,64.0,Side.BID,753.0,99923.0,,99923.0,False,False,False,False,0.0,1.612517758121529e+18,,,,,100.0,5824.643584,64.0
487,69,1612517790702297986,ORDER_EXECUTED,,1033,ValueAgent,,1.6125177906916065e+18,ABM,5.0,Side.BID,780.0,99960.0,,99960.0,False,False,False,False,0.0,1.612517790702298e+18,,,,,5.0,10.691584,100.0
488,85,1612518069872057192,ORDER_EXECUTED,,1033,ValueAgent,,1.6125180698613658e+18,ABM,100.0,Side.BID,983.0,99928.0,,99928.0,False,False,False,False,0.0,1.612518069872057e+18,,,,,100.0,10.691328,100.0
489,91,1612518146651644777,ORDER_EXECUTED,,1033,ValueAgent,,1.6125181466409533e+18,ABM,100.0,Side.BID,1045.0,99931.0,,99931.0,False,False,False,False,0.0,1.6125181466516447e+18,,,,,100.0,10.691328,100.0
