,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,ABM,SubmittedOrders,PaidFees,spread
6,1612515621601610632,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:00:21,ABM,200.0,Side.BID,10.0,,,99942.0,False,False,False,False,1190.0,,,,
16,1612516225180550279,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:10:25,ABM,7.0,Side.BID,200.0,,,99995.0,False,False,False,False,0.0,,,,
17,1612516225185158761,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:10:25,ABM,7.0,Side.BID,200.0,99995.0,,99995.0,False,False,False,False,0.0,,,,
28,1612516384078246288,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:13:04,ABM,100.0,Side.BID,255.0,,,99993.0,False,False,False,False,0.0,,,,
30,0,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:13:04,ABM,6.0,Side.BID,255.0,99993.0,,99993.0,False,False,False,False,0.0,,,,
37,1612516554214781357,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:15:54,ABM,60.0,Side.BID,308.0,,,99998.0,False,False,False,False,0.0,,,,
38,1612516554219389839,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:15:54,ABM,60.0,Side.BID,308.0,99998.0,,99998.0,False,False,False,False,0.0,,,,
43,1612516557530792896,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:15:57,ABM,100.0,Side.ASK,309.0,,,99997.0,False,False,False,False,0.0,,,,
44,1612516557535401378,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:15:57,ABM,86.0,Side.ASK,309.0,99997.0,,99997.0,False,False,False,False,0.0,,,,
55,1612516953320307187,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:22:33,ABM,100.0,Side.ASK,458.0,,,99985.0,False,False,False,False,0.0,,,,
56,1612516953324915669,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:22:33,ABM,43.0,Side.ASK,458.0,99985.0,,99985.0,False,False,False,False,0.0,,,,
59,0,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:22:33,ABM,57.0,Side.ASK,458.0,99985.0,,99985.0,False,False,False,False,0.0,,,,
79,1612518138467338914,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:42:18,ABM,100.0,Side.BID,1041.0,,,99927.0,False,False,False,False,0.0,,,,
80,1612518138471947396,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:42:18,ABM,65.0,Side.BID,1041.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
83,1612518165574935722,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:42:18,ABM,35.0,Side.BID,1041.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
88,1612518175380155256,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:42:55,ABM,100.0,Side.BID,1067.0,,,99927.0,False,False,False,False,0.0,,,,
89,1612518175384763738,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:42:55,ABM,65.0,Side.BID,1067.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
92,1612518197688195412,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:42:55,ABM,35.0,Side.BID,1067.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
97,1612518346761002869,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:45:46,ABM,100.0,Side.BID,1185.0,,,99904.0,False,False,False,False,0.0,,,,
98,1612518346765611351,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:45:46,ABM,26.0,Side.BID,1185.0,99904.0,,99904.0,False,False,False,False,0.0,,,,
101,1612518348465107377,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:45:46,ABM,74.0,Side.BID,1185.0,99904.0,,99904.0,False,False,False,False,0.0,,,,
115,1612518883222128295,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:54:43,ABM,187.0,Side.BID,1393.0,,,99927.0,False,False,False,False,1190.0,,,,
117,1612518885451326714,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:54:43,ABM,100.0,Side.BID,1393.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
119,1612518887086867101,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:54:43,ABM,87.0,Side.BID,1393.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
124,1612518923430073031,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:55:23,ABM,100.0,Side.ASK,1413.0,,,99919.0,False,False,False,False,0.0,,,,
126,1612518938558533335,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:55:23,ABM,100.0,Side.ASK,1413.0,99919.0,,99919.0,False,False,False,False,0.0,,,,
131,1612519056917710762,ORDER_SUBMITTED,,1059,ValueAgent,,2021-02-05 09:57:36,ABM,100.0,Side.BID,1479.0,,,99903.0,False,False,False,False,0.0,,,,
133,1612519060663445698,ORDER_EXECUTED,,1059,ValueAgent,,2021-02-05 09:57:36,ABM,100.0,Side.BID,1479.0,99903.0,,99903.0,False,False,False,False,0.0,,,,
9,1612515925118910754,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:05:25,ABM,43.0,Side.ASK,97.0,,,99990.0,False,False,False,False,0.0,,,,
10,1612515925124379326,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:05:25,ABM,43.0,Side.ASK,97.0,99990.0,,99990.0,False,False,False,False,0.0,,,,
18,1612516373560505201,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:12:53,ABM,100.0,Side.BID,250.0,,,99993.0,False,False,False,False,0.0,,,,
20,1612516375510401717,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:12:53,ABM,6.0,Side.BID,250.0,99993.0,,99993.0,False,False,False,False,0.0,,,,
22,1612516377677390820,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:12:53,ABM,94.0,Side.BID,250.0,99993.0,,99993.0,False,False,False,False,0.0,,,,
30,1612516637516420275,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:17:17,ABM,100.0,Side.BID,335.0,,,99916.0,False,False,False,False,0.0,,,,
32,0,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:17:17,ABM,5.0,Side.BID,335.0,99916.0,,99916.0,False,False,False,False,0.0,,,,
45,1612517166789561746,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:26:06,ABM,100.0,Side.ASK,540.0,,,99975.0,False,False,False,False,0.0,,,,
46,1612517166795030318,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:26:06,ABM,26.0,Side.ASK,540.0,99975.0,,99975.0,False,False,False,False,0.0,,,,
49,1612517170125737843,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:26:06,ABM,74.0,Side.ASK,540.0,99975.0,,99975.0,False,False,False,False,0.0,,,,
57,1612517887506828595,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:38:07,ABM,100.0,Side.BID,846.0,,,99927.0,False,False,False,False,0.0,,,,
59,1612517887956752897,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:38:07,ABM,100.0,Side.BID,846.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
64,1612517915863569248,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:38:35,ABM,100.0,Side.BID,865.0,,,99923.0,False,False,False,False,0.0,,,,
71,1612518002146829654,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:40:02,ABM,100.0,Side.BID,928.0,,,99925.0,False,False,False,False,0.0,,,,
73,1612518015705537638,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:40:02,ABM,2.0,Side.BID,928.0,99925.0,,99925.0,False,False,False,False,0.0,,,,
75,1612518016753651154,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:40:02,ABM,98.0,Side.BID,928.0,99925.0,,99925.0,False,False,False,False,0.0,,,,
98,1612518771147631347,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:52:51,ABM,100.0,Side.BID,1344.0,,,99898.0,False,False,False,False,0.0,,,,
99,1612518771153099919,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:52:51,ABM,73.0,Side.BID,1344.0,99898.0,,99898.0,False,False,False,False,0.0,,,,
102,1612518771567129658,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:52:51,ABM,27.0,Side.BID,1344.0,99898.0,,99898.0,False,False,False,False,0.0,,,,
107,1612518796866130575,ORDER_SUBMITTED,,1060,ValueAgent,,2021-02-05 09:53:16,ABM,86.0,Side.BID,1355.0,,,99894.0,False,False,False,False,0.0,,,,
109,1612518798007709179,ORDER_EXECUTED,,1060,ValueAgent,,2021-02-05 09:53:16,ABM,86.0,Side.BID,1355.0,99894.0,,99894.0,False,False,False,False,0.0,,,,
6,1612515741660880809,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:02:21,ABM,200.0,Side.ASK,37.0,,,99993.0,False,False,False,False,1190.0,,,,
7,1612515741665049369,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:02:21,ABM,100.0,Side.ASK,37.0,99993.0,,99993.0,False,False,False,False,1190.0,,,,
10,0,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:02:21,ABM,100.0,Side.ASK,37.0,99993.0,,99993.0,False,False,False,False,1190.0,,,,
18,1612516039957977712,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:07:19,ABM,22.0,Side.ASK,136.0,,,100022.0,False,False,False,False,0.0,,,,
20,0,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:07:19,ABM,22.0,Side.ASK,136.0,100022.0,,100022.0,False,False,False,False,0.0,,,,
34,1612517329809057404,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:28:49,ABM,100.0,Side.BID,603.0,,,99976.0,False,False,False,False,0.0,,,,
36,1612517375972304989,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:28:49,ABM,100.0,Side.BID,603.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
44,1612517497881089991,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:31:37,ABM,100.0,Side.BID,648.0,,,99953.0,False,False,False,False,0.0,,,,
46,1612517537650990628,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:31:37,ABM,100.0,Side.BID,648.0,99953.0,,99953.0,False,False,False,False,0.0,,,,
54,1612517835722702041,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:37:15,ABM,100.0,Side.BID,819.0,,,99923.0,False,False,False,False,0.0,,,,
61,1612517865059590987,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:37:45,ABM,100.0,Side.BID,839.0,,,99937.0,False,False,False,False,0.0,,,,
63,1612517873513627419,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:37:45,ABM,100.0,Side.BID,839.0,99937.0,,99937.0,False,False,False,False,0.0,,,,
68,1612518215770848125,ORDER_SUBMITTED,,1061,ValueAgent,,2021-02-05 09:43:35,ABM,100.0,Side.ASK,1097.0,,,99935.0,False,False,False,False,0.0,,,,
69,1612518215775016685,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:43:35,ABM,9.0,Side.ASK,1097.0,99935.0,,99935.0,False,False,False,False,0.0,,,,
72,1612518219918947586,ORDER_EXECUTED,,1061,ValueAgent,,2021-02-05 09:43:35,ABM,91.0,Side.ASK,1097.0,99935.0,,99935.0,False,False,False,False,0.0,,,,
9,1612515820374585873,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:03:40,ABM,14.0,Side.ASK,59.0,,,100041.0,False,False,False,False,0.0,,,,
16,1612516062166004840,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:07:42,ABM,100.0,Side.ASK,142.0,,,100020.0,False,False,False,False,0.0,,,,
17,1612516062179545006,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:07:42,ABM,100.0,Side.ASK,142.0,100020.0,,100020.0,False,False,False,False,0.0,,,,
22,1612516261253739428,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:11:01,ABM,6.0,Side.ASK,210.0,,,100010.0,False,False,False,False,0.0,,,,
24,0,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:11:01,ABM,6.0,Side.ASK,210.0,100010.0,,100010.0,False,False,False,False,0.0,,,,
32,1612516364511599018,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:12:44,ABM,33.0,Side.ASK,245.0,,,99991.0,False,False,False,False,0.0,,,,
33,1612516364525139184,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:12:44,ABM,33.0,Side.ASK,245.0,99991.0,,99991.0,False,False,False,False,0.0,,,,
41,1612516531375944511,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:15:31,ABM,100.0,Side.BID,295.0,,,99995.0,False,False,False,False,0.0,,,,
42,1612516531389484677,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:15:31,ABM,10.0,Side.BID,295.0,99995.0,,99995.0,False,False,False,False,0.0,,,,
53,1612516700395327659,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:18:20,ABM,100.0,Side.ASK,362.0,,,99974.0,False,False,False,False,0.0,,,,
55,0,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:18:20,ABM,100.0,Side.ASK,362.0,99974.0,,99974.0,False,False,False,False,0.0,,,,
60,1612517037620723999,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:23:57,ABM,100.0,Side.BID,489.0,,,99976.0,False,False,False,False,0.0,,,,
70,1612517137230227358,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:25:37,ABM,41.0,Side.BID,521.0,,,99981.0,False,False,False,False,0.0,,,,
72,1612517142946002565,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:25:37,ABM,41.0,Side.BID,521.0,99981.0,,99981.0,False,False,False,False,0.0,,,,
77,1612517159088818760,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:25:59,ABM,100.0,Side.ASK,536.0,,,99976.0,False,False,False,False,0.0,,,,
78,1612517159102358926,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:25:59,ABM,80.0,Side.ASK,536.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
80,1612517159102358976,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:25:59,ABM,20.0,Side.ASK,536.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
85,1612517181993124261,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:26:21,ABM,100.0,Side.BID,548.0,,,99975.0,False,False,False,False,0.0,,,,
86,1612517182006664427,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:26:21,ABM,74.0,Side.BID,548.0,99975.0,,99975.0,False,False,False,False,0.0,,,,
89,1612517184397438329,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:26:21,ABM,11.0,Side.BID,548.0,99975.0,,99975.0,False,False,False,False,0.0,,,,
108,1612517565186677344,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:32:45,ABM,100.0,Side.BID,675.0,,,99883.0,False,False,False,False,0.0,,,,
110,1612517643306756622,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:32:45,ABM,100.0,Side.BID,675.0,99883.0,,99883.0,False,False,False,False,0.0,,,,
118,1612518542014008211,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:49:02,ABM,75.0,Side.BID,1263.0,,,99937.0,False,False,False,False,0.0,,,,
120,1612518554036313323,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:49:02,ABM,75.0,Side.BID,1263.0,99937.0,,99937.0,False,False,False,False,0.0,,,,
125,1612518761816229545,ORDER_SUBMITTED,,1062,ValueAgent,,2021-02-05 09:52:41,ABM,100.0,Side.BID,1339.0,,,99863.0,False,False,False,False,0.0,,,,
127,1612518768416908425,ORDER_EXECUTED,,1062,ValueAgent,,2021-02-05 09:52:41,ABM,100.0,Side.BID,1339.0,99863.0,,99863.0,False,False,False,False,0.0,,,,
15,1612516088038724654,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:08:08,ABM,100.0,Side.BID,147.0,,,100026.0,False,False,False,False,0.0,,,,
16,1612516088047801574,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:08:08,ABM,100.0,Side.BID,147.0,100026.0,,100026.0,False,False,False,False,0.0,,,,
24,1612516265693806068,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:11:05,ABM,100.0,Side.ASK,213.0,,,100007.0,False,False,False,False,0.0,,,,
34,1612516469858826691,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:14:29,ABM,100.0,Side.ASK,283.0,,,100004.0,False,False,False,False,0.0,,,,
36,1612516470714028021,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:14:29,ABM,100.0,Side.ASK,283.0,100004.0,,100004.0,False,False,False,False,0.0,,,,
44,1612516745183683930,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:19:05,ABM,100.0,Side.ASK,376.0,,,99972.0,False,False,False,False,0.0,,,,
45,1612516745192760850,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:19:05,ABM,54.0,Side.ASK,376.0,99972.0,,99972.0,False,False,False,False,0.0,,,,
48,0,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:19:05,ABM,46.0,Side.ASK,376.0,99972.0,,99972.0,False,False,False,False,0.0,,,,
56,1612517606446939283,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:33:26,ABM,100.0,Side.ASK,692.0,,,99978.0,False,False,False,False,0.0,,,,
58,1612517664784969358,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:33:26,ABM,97.0,Side.ASK,692.0,99978.0,,99978.0,False,False,False,False,0.0,,,,
60,1612517695188170696,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:33:26,ABM,3.0,Side.ASK,692.0,99978.0,,99978.0,False,False,False,False,0.0,,,,
65,1612518278808807204,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:44:38,ABM,44.0,Side.BID,1136.0,,,99930.0,False,False,False,False,0.0,,,,
67,1612518284432992141,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:44:38,ABM,44.0,Side.BID,1136.0,99930.0,,99930.0,False,False,False,False,0.0,,,,
78,1612518859268301813,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:54:19,ABM,100.0,Side.BID,1383.0,,,99882.0,False,False,False,False,0.0,,,,
80,1612518859403128123,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:54:19,ABM,100.0,Side.BID,1383.0,99882.0,,99882.0,False,False,False,False,0.0,,,,
85,1612518962038733092,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:56:02,ABM,100.0,Side.BID,1432.0,,,99943.0,False,False,False,False,0.0,,,,
87,1612518963363690129,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:56:02,ABM,5.0,Side.BID,1432.0,99943.0,,99943.0,False,False,False,False,0.0,,,,
89,1612518966577522906,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:56:02,ABM,95.0,Side.BID,1432.0,99943.0,,99943.0,False,False,False,False,0.0,,,,
94,1612519174999142610,ORDER_SUBMITTED,,1063,ValueAgent,,2021-02-05 09:59:34,ABM,100.0,Side.BID,1542.0,,,99887.0,False,False,False,False,0.0,,,,
96,1612519180353626676,ORDER_EXECUTED,,1063,ValueAgent,,2021-02-05 09:59:34,ABM,100.0,Side.BID,1542.0,99887.0,,99887.0,False,False,False,False,0.0,,,,
9,1612516101651214803,ORDER_SUBMITTED,,1064,ValueAgent,,2021-02-05 09:08:21,ABM,100.0,Side.ASK,153.0,,,100026.0,False,False,False,False,0.0,,,,
10,1612516101653190655,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:08:21,ABM,80.0,Side.ASK,153.0,100026.0,,100026.0,False,False,False,False,0.0,,,,
27,1612517843459666873,ORDER_SUBMITTED,,1064,ValueAgent,,2021-02-05 09:37:23,ABM,100.0,Side.BID,828.0,,,99960.0,False,False,False,False,0.0,,,,
28,1612517843461642725,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:37:23,ABM,95.0,Side.BID,828.0,99960.0,,99960.0,False,False,False,False,0.0,,,,
31,1612517846433058260,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:37:23,ABM,5.0,Side.BID,828.0,99960.0,,99960.0,False,False,False,False,0.0,,,,
36,1612518134023674080,ORDER_SUBMITTED,,1064,ValueAgent,,2021-02-05 09:42:14,ABM,100.0,Side.BID,1035.0,,,99928.0,False,False,False,False,0.0,,,,
37,1612518134025649932,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:42:14,ABM,100.0,Side.BID,1035.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
51,1612518625801600599,ORDER_SUBMITTED,,1064,ValueAgent,,2021-02-05 09:50:25,ABM,100.0,Side.BID,1289.0,,,99917.0,False,False,False,False,0.0,,,,
53,1612518628041646826,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:50:25,ABM,31.0,Side.BID,1289.0,99917.0,,99917.0,False,False,False,False,0.0,,,,
55,1612518629769477210,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:50:25,ABM,69.0,Side.BID,1289.0,99917.0,,99917.0,False,False,False,False,0.0,,,,
66,1612518983593276773,ORDER_SUBMITTED,,1064,ValueAgent,,2021-02-05 09:56:23,ABM,100.0,Side.BID,1447.0,,,99926.0,False,False,False,False,0.0,,,,
68,1612518983662968737,ORDER_EXECUTED,,1064,ValueAgent,,2021-02-05 09:56:23,ABM,100.0,Side.BID,1447.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
9,1612515763034590480,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:02:43,ABM,100.0,Side.BID,41.0,,,99980.0,False,False,False,False,0.0,,,,
19,1612515906709387938,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:05:06,ABM,100.0,Side.BID,88.0,,,99992.0,False,False,False,False,0.0,,,,
20,1612515906711344950,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:05:06,ABM,100.0,Side.BID,88.0,99992.0,,99992.0,False,False,False,False,0.0,,,,
31,1612516539882447485,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:15:39,ABM,100.0,Side.ASK,300.0,,,100003.0,False,False,False,False,0.0,,,,
32,1612516539884404497,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:15:39,ABM,77.0,Side.ASK,300.0,100003.0,,100003.0,False,False,False,False,0.0,,,,
40,1612517026559758341,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:23:46,ABM,100.0,Side.ASK,487.0,,,99976.0,False,False,False,False,0.0,,,,
41,1612517026561715353,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:23:46,ABM,100.0,Side.ASK,487.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
46,1612517069232315611,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:24:29,ABM,100.0,Side.ASK,502.0,,,99981.0,False,False,False,False,0.0,,,,
47,1612517069234272623,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:24:29,ABM,4.0,Side.ASK,502.0,99981.0,,99981.0,False,False,False,False,0.0,,,,
50,1612517071345409043,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:24:29,ABM,3.0,Side.ASK,502.0,99981.0,,99981.0,False,False,False,False,0.0,,,,
52,0,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:24:29,ABM,93.0,Side.ASK,502.0,99981.0,,99981.0,False,False,False,False,0.0,,,,
72,1612517998605691688,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:39:58,ABM,28.0,Side.BID,922.0,,,99926.0,False,False,False,False,0.0,,,,
74,1612518001292739689,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:39:58,ABM,28.0,Side.BID,922.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
79,1612518065117005957,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:41:05,ABM,100.0,Side.BID,978.0,,,99926.0,False,False,False,False,0.0,,,,
81,1612518126920633694,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:41:05,ABM,21.0,Side.BID,978.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
88,1612518131643376149,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:42:11,ABM,100.0,Side.ASK,1033.0,,,99926.0,False,False,False,False,0.0,,,,
89,1612518131645333161,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:42:11,ABM,100.0,Side.ASK,1033.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
94,1612518220834029399,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:43:40,ABM,100.0,Side.BID,1105.0,,,99934.0,False,False,False,False,0.0,,,,
96,1612518222363617321,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:43:40,ABM,88.0,Side.BID,1105.0,99934.0,,99934.0,False,False,False,False,0.0,,,,
98,1612518228360427930,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:43:40,ABM,12.0,Side.BID,1105.0,99934.0,,99934.0,False,False,False,False,0.0,,,,
103,1612518338100334620,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:45:38,ABM,100.0,Side.BID,1179.0,,,99904.0,False,False,False,False,0.0,,,,
105,1612518338224596424,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:45:38,ABM,26.0,Side.BID,1179.0,99904.0,,99904.0,False,False,False,False,0.0,,,,
107,1612518340838270608,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:45:38,ABM,74.0,Side.BID,1179.0,99904.0,,99904.0,False,False,False,False,0.0,,,,
112,1612518393172631875,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:46:33,ABM,100.0,Side.BID,1196.0,,,99928.0,False,False,False,False,0.0,,,,
113,1612518393174588887,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:46:33,ABM,38.0,Side.BID,1196.0,99915.0,,99928.0,False,False,False,False,0.0,,,,
115,1612518393174588937,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:46:33,ABM,62.0,Side.BID,1196.0,99918.0,,99928.0,False,False,False,False,0.0,,,,
120,1612518404198324332,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:46:44,ABM,56.0,Side.ASK,1198.0,,,99873.0,False,False,False,False,0.0,,,,
122,1612518405822310646,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:46:44,ABM,56.0,Side.ASK,1198.0,99873.0,,99873.0,False,False,False,False,0.0,,,,
127,1612518912214129849,ORDER_SUBMITTED,,1065,ValueAgent,,2021-02-05 09:55:12,ABM,100.0,Side.BID,1405.0,,,99897.0,False,False,False,False,0.0,,,,
129,1612518912468970597,ORDER_EXECUTED,,1065,ValueAgent,,2021-02-05 09:55:12,ABM,100.0,Side.BID,1405.0,99897.0,,99897.0,False,False,False,False,0.0,,,,
