,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,time_executed,ABM,SubmittedOrders,PaidFees,spread,partial_left
105,1612519069167330670,ORDER_SUBMITTED,,1022,ValueAgent,,1612519069.1673305,ABM,100.0,Side.BID,1487.0,,,99875.0,False,False,False,False,0.0,,,,,,0.0
46,1612517198298541043,ORDER_SUBMITTED,,1023,ValueAgent,,1612517198.298541,ABM,100.0,Side.BID,554.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
55,1612517644453564272,ORDER_SUBMITTED,,1023,ValueAgent,,1612517644.4535642,ABM,100.0,Side.BID,707.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
64,1612517766345913111,ORDER_SUBMITTED,,1023,ValueAgent,,1612517766.3459132,ABM,100.0,Side.BID,767.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
73,1612517817030481303,ORDER_SUBMITTED,,1023,ValueAgent,,1612517817.0304813,ABM,100.0,Side.BID,806.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
82,1612517990912579872,ORDER_SUBMITTED,,1023,ValueAgent,,1612517990.9125798,ABM,100.0,Side.BID,917.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
89,1612517999830707941,ORDER_SUBMITTED,,1023,ValueAgent,,1612517999.830708,ABM,100.0,Side.BID,923.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
101,1612518740264989446,ORDER_SUBMITTED,,1023,ValueAgent,,1612518740.2649894,ABM,100.0,Side.BID,1329.0,,,99904.0,False,False,False,False,0.0,,,,,,0.0
118,1612519132847695474,ORDER_SUBMITTED,,1023,ValueAgent,,1612519132.8476954,ABM,100.0,Side.BID,1508.0,,,99900.0,False,False,False,False,0.0,,,,,,0.0
6,1612515834288923429,ORDER_SUBMITTED,,1024,ValueAgent,,1612515834.2889235,ABM,100.0,Side.ASK,66.0,,,100033.0,False,False,False,False,0.0,,,,,,0.0
15,1612516960107468160,ORDER_SUBMITTED,,1024,ValueAgent,,1612516960.1074684,ABM,100.0,Side.ASK,461.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
24,1612517117287559708,ORDER_SUBMITTED,,1024,ValueAgent,,1612517117.2875597,ABM,100.0,Side.ASK,515.0,,,99979.0,False,False,False,False,0.0,,,,,,0.0
39,1612517583498666881,ORDER_SUBMITTED,,1024,ValueAgent,,1612517583.498667,ABM,100.0,Side.BID,681.0,,,99953.0,False,False,False,False,0.0,,,,,,0.0
64,1612518317588470281,ORDER_SUBMITTED,,1024,ValueAgent,,1612518317.5884702,ABM,100.0,Side.BID,1167.0,,,99917.0,False,False,False,False,0.0,,,,,,0.0
71,1612518493695337218,ORDER_SUBMITTED,,1024,ValueAgent,,1612518493.6953373,ABM,200.0,Side.BID,1242.0,,,99894.0,False,False,False,False,1190.0,,,,,,0.0
12,1612516061054953135,ORDER_SUBMITTED,,1025,ValueAgent,,1612516061.054953,ABM,100.0,Side.ASK,140.0,,,100026.0,False,False,False,False,0.0,,,,,,0.0
19,1612516121846497729,ORDER_SUBMITTED,,1025,ValueAgent,,1612516121.8464978,ABM,100.0,Side.ASK,159.0,,,100021.0,False,False,False,False,0.0,,,,,,0.0
28,1612516473897580813,ORDER_SUBMITTED,,1025,ValueAgent,,1612516473.8975809,ABM,100.0,Side.BID,285.0,,,100009.0,False,False,False,False,0.0,,,,,,0.0
38,1612516843053428177,ORDER_SUBMITTED,,1025,ValueAgent,,1612516843.0534282,ABM,36.0,Side.ASK,415.0,,,99988.0,False,False,False,False,0.0,,,,,,0.0
45,1612517096157417140,ORDER_SUBMITTED,,1025,ValueAgent,,1612517096.1574173,ABM,7.0,Side.BID,509.0,,,99977.0,False,False,False,False,0.0,,,,,,0.0
54,1612517497199898913,ORDER_SUBMITTED,,1025,ValueAgent,,1612517497.199899,ABM,100.0,Side.BID,647.0,,,99945.0,False,False,False,False,0.0,,,,,,0.0
63,1612517549799539338,ORDER_SUBMITTED,,1025,ValueAgent,,1612517549.7995396,ABM,200.0,Side.BID,667.0,,,99964.0,False,False,False,False,1190.0,,,,,,0.0
76,1612517790878458222,ORDER_SUBMITTED,,1025,ValueAgent,,1612517790.878458,ABM,100.0,Side.BID,781.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
94,1612518103106794184,ORDER_SUBMITTED,,1025,ValueAgent,,1612518103.1067944,ABM,100.0,Side.ASK,1009.0,,,99938.0,False,False,False,False,0.0,,,,,,0.0
106,1612518330789553758,ORDER_SUBMITTED,,1025,ValueAgent,,1612518330.7895536,ABM,100.0,Side.BID,1176.0,,,99897.0,False,False,False,False,0.0,,,,,,0.0
118,1612518907996296948,ORDER_SUBMITTED,,1025,ValueAgent,,1612518907.996297,ABM,28.0,Side.ASK,1403.0,,,99935.0,False,False,False,False,0.0,,,,,,0.0
127,1612519138212963361,ORDER_SUBMITTED,,1025,ValueAgent,,1612519138.2129633,ABM,100.0,Side.BID,1512.0,,,99902.0,False,False,False,False,0.0,,,,,,0.0
133,1612519143948519543,ORDER_SUBMITTED,,1025,ValueAgent,,1612519143.9485195,ABM,6.0,Side.BID,1518.0,,,99902.0,False,False,False,False,0.0,,,,,,0.0
139,1612519145914864245,ORDER_SUBMITTED,,1025,ValueAgent,,1612519145.914864,ABM,100.0,Side.BID,1521.0,,,99900.0,False,False,False,False,0.0,,,,,,0.0
19,1612515940108072843,ORDER_SUBMITTED,,1026,ValueAgent,,1612515940.108073,ABM,20.0,Side.BID,104.0,,,99991.0,False,False,False,False,0.0,,,,,,0.0
25,1612516290210472322,ORDER_SUBMITTED,,1026,ValueAgent,,1612516290.2104723,ABM,100.0,Side.BID,224.0,,,100006.0,False,False,False,False,0.0,,,,,,0.0
37,1612516614549084229,ORDER_SUBMITTED,,1026,ValueAgent,,1612516614.5490842,ABM,100.0,Side.ASK,324.0,,,99970.0,False,False,False,False,0.0,,,,,,0.0
55,1612517378176542829,ORDER_SUBMITTED,,1026,ValueAgent,,1612517378.1765428,ABM,100.0,Side.BID,617.0,,,99987.0,False,False,False,False,0.0,,,,,,0.0
68,1612517472790258372,ORDER_SUBMITTED,,1026,ValueAgent,,1612517472.7902584,ABM,100.0,Side.ASK,641.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
77,1612517585769120626,ORDER_SUBMITTED,,1026,ValueAgent,,1612517585.7691205,ABM,100.0,Side.BID,683.0,,,99953.0,False,False,False,False,0.0,,,,,,0.0
84,1612517798408122226,ORDER_SUBMITTED,,1026,ValueAgent,,1612517798.408122,ABM,43.0,Side.BID,787.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
93,1612518256977301320,ORDER_SUBMITTED,,1026,ValueAgent,,1612518256.9773014,ABM,100.0,Side.BID,1124.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
102,1612518298587273461,ORDER_SUBMITTED,,1026,ValueAgent,,1612518298.5872734,ABM,49.0,Side.BID,1155.0,,,99903.0,False,False,False,False,0.0,,,,,,0.0
109,1612518327650601481,ORDER_SUBMITTED,,1026,ValueAgent,,1612518327.6506014,ABM,100.0,Side.BID,1171.0,,,99916.0,False,False,False,False,0.0,,,,,,0.0
116,1612518378367962634,ORDER_SUBMITTED,,1026,ValueAgent,,1612518378.3679626,ABM,100.0,Side.BID,1194.0,,,99903.0,False,False,False,False,0.0,,,,,,0.0
126,1612518606194685228,ORDER_SUBMITTED,,1026,ValueAgent,,1612518606.1946852,ABM,100.0,Side.BID,1279.0,,,99888.0,False,False,False,False,0.0,,,,,,0.0
136,1612518862627375287,ORDER_SUBMITTED,,1026,ValueAgent,,1612518862.6273754,ABM,200.0,Side.BID,1386.0,,,99968.0,False,False,False,False,1190.0,,,,,,0.0
146,1612519151800512001,ORDER_SUBMITTED,,1026,ValueAgent,,1612519151.800512,ABM,100.0,Side.BID,1526.0,,,99843.0,False,False,False,False,0.0,,,,,,0.0
153,1612519193340699589,ORDER_SUBMITTED,,1026,ValueAgent,,1612519193.3406997,ABM,10.0,Side.BID,1555.0,,,99916.0,False,False,False,False,0.0,,,,,,0.0
6,1612515601927791865,ORDER_SUBMITTED,,1027,ValueAgent,,1612515601.9277918,ABM,108.0,Side.BID,0.0,,,100055.0,False,False,False,False,0.0,,,,,,0.0
21,1612516129771271839,ORDER_SUBMITTED,,1027,ValueAgent,,1612516129.771272,ABM,100.0,Side.ASK,163.0,,,100022.0,False,False,False,False,0.0,,,,,,0.0
42,1612517153615262308,ORDER_SUBMITTED,,1027,ValueAgent,,1612517153.6152623,ABM,100.0,Side.BID,534.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
51,1612517234909572689,ORDER_SUBMITTED,,1027,ValueAgent,,1612517234.9095726,ABM,100.0,Side.ASK,565.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
59,1612517374185003148,ORDER_SUBMITTED,,1027,ValueAgent,,1612517374.1850033,ABM,100.0,Side.ASK,612.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
71,1612517462704273252,ORDER_SUBMITTED,,1027,ValueAgent,,1612517462.7042732,ABM,100.0,Side.ASK,640.0,,,99974.0,False,False,False,False,0.0,,,,,,0.0
83,1612517935513104698,ORDER_SUBMITTED,,1027,ValueAgent,,1612517935.5131047,ABM,100.0,Side.BID,886.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
92,1612518003620626626,ORDER_SUBMITTED,,1027,ValueAgent,,1612518003.6206267,ABM,100.0,Side.BID,932.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
103,1612518041693002302,ORDER_SUBMITTED,,1027,ValueAgent,,1612518041.6930022,ABM,100.0,Side.BID,969.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
112,1612518273953414303,ORDER_SUBMITTED,,1027,ValueAgent,,1612518273.9534144,ABM,100.0,Side.BID,1130.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
131,1612518954112733819,ORDER_SUBMITTED,,1027,ValueAgent,,1612518954.1127336,ABM,100.0,Side.BID,1429.0,,,99947.0,False,False,False,False,0.0,,,,,,0.0
15,1612516211426628876,ORDER_SUBMITTED,,1028,ValueAgent,,1612516211.4266288,ABM,100.0,Side.ASK,196.0,,,99995.0,False,False,False,False,0.0,,,,,,0.0
29,1612517141710138844,ORDER_SUBMITTED,,1028,ValueAgent,,1612517141.7101388,ABM,4.0,Side.BID,523.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
42,1612517519155618793,ORDER_SUBMITTED,,1028,ValueAgent,,1612517519.155619,ABM,100.0,Side.ASK,658.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
48,1612517633543485957,ORDER_SUBMITTED,,1028,ValueAgent,,1612517633.5434859,ABM,100.0,Side.BID,696.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
55,1612517678323414556,ORDER_SUBMITTED,,1028,ValueAgent,,1612517678.3234146,ABM,100.0,Side.ASK,722.0,,,99977.0,False,False,False,False,0.0,,,,,,0.0
63,1612517889110518733,ORDER_SUBMITTED,,1028,ValueAgent,,1612517889.1105187,ABM,100.0,Side.BID,848.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
73,1612518175667457092,ORDER_SUBMITTED,,1028,ValueAgent,,1612518175.667457,ABM,100.0,Side.BID,1068.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
85,1612519018443191962,ORDER_SUBMITTED,,1028,ValueAgent,,1612519018.443192,ABM,2.0,Side.BID,1469.0,,,99905.0,False,False,False,False,0.0,,,,,,0.0
92,1612519052508306453,ORDER_SUBMITTED,,1028,ValueAgent,,1612519052.5083065,ABM,124.0,Side.BID,1477.0,,,99920.0,False,False,False,False,1177.0576,,,,,,0.0
18,1612516307793706942,ORDER_SUBMITTED,,1029,ValueAgent,,1612516307.793707,ABM,100.0,Side.BID,230.0,,,100006.0,False,False,False,False,0.0,,,,,,0.0
27,1612516633125503476,ORDER_SUBMITTED,,1029,ValueAgent,,1612516633.1255035,ABM,100.0,Side.BID,333.0,,,100029.0,False,False,False,False,0.0,,,,,,0.0
35,1612517057691958120,ORDER_SUBMITTED,,1029,ValueAgent,,1612517057.691958,ABM,100.0,Side.BID,499.0,,,99977.0,False,False,False,False,0.0,,,,,,0.0
56,1612518081635765341,ORDER_SUBMITTED,,1029,ValueAgent,,1612518081.6357653,ABM,100.0,Side.BID,992.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
70,1612518245106721508,ORDER_SUBMITTED,,1029,ValueAgent,,1612518245.1067216,ABM,13.0,Side.BID,1118.0,,,99931.0,False,False,False,False,0.0,,,,,,0.0
82,1612518998688235295,ORDER_SUBMITTED,,1029,ValueAgent,,1612518998.6882353,ABM,22.0,Side.BID,1453.0,,,99922.0,False,False,False,False,0.0,,,,,,0.0
32,1612516175494324980,ORDER_SUBMITTED,,1030,ValueAgent,,1612516175.494325,ABM,100.0,Side.ASK,175.0,,,100014.0,False,False,False,False,0.0,,,,,,0.0
38,1612516241915406185,ORDER_SUBMITTED,,1030,ValueAgent,,1612516241.915406,ABM,100.0,Side.ASK,205.0,,,99996.0,False,False,False,False,0.0,,,,,,0.0
55,1612516744612718115,ORDER_SUBMITTED,,1030,ValueAgent,,1612516744.612718,ABM,100.0,Side.BID,375.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
64,1612516870905002575,ORDER_SUBMITTED,,1030,ValueAgent,,1612516870.9050026,ABM,6.0,Side.ASK,428.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
86,1612518196710750773,ORDER_SUBMITTED,,1030,ValueAgent,,1612518196.7107508,ABM,21.0,Side.BID,1081.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
92,1612518219911986871,ORDER_SUBMITTED,,1030,ValueAgent,,1612518219.9119868,ABM,100.0,Side.BID,1101.0,,,99935.0,False,False,False,False,0.0,,,,,,0.0
101,1612518275516195962,ORDER_SUBMITTED,,1030,ValueAgent,,1612518275.5161958,ABM,100.0,Side.BID,1134.0,,,99929.0,False,False,False,False,0.0,,,,,,0.0
108,1612518322587844715,ORDER_SUBMITTED,,1030,ValueAgent,,1612518322.5878446,ABM,100.0,Side.BID,1169.0,,,99911.0,False,False,False,False,0.0,,,,,,0.0
6,1612515676985261291,ORDER_SUBMITTED,,1031,ValueAgent,,1612515676.9852612,ABM,7.0,Side.ASK,23.0,,,100027.0,False,False,False,False,0.0,,,,,,0.0
12,1612515687260925400,ORDER_SUBMITTED,,1031,ValueAgent,,1612515687.2609255,ABM,100.0,Side.ASK,26.0,,,100017.0,False,False,False,False,0.0,,,,,,0.0
28,1612516822484822811,ORDER_SUBMITTED,,1031,ValueAgent,,1612516822.4848228,ABM,2.0,Side.ASK,408.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
34,1612516834576947936,ORDER_SUBMITTED,,1031,ValueAgent,,1612516834.576948,ABM,100.0,Side.ASK,412.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
44,1612516977652036125,ORDER_SUBMITTED,,1031,ValueAgent,,1612516977.6520362,ABM,90.0,Side.ASK,469.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
50,1612517341082299998,ORDER_SUBMITTED,,1031,ValueAgent,,1612517341.0823,ABM,100.0,Side.BID,606.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
65,1612517745974719430,ORDER_SUBMITTED,,1031,ValueAgent,,1612517745.9747195,ABM,100.0,Side.BID,748.0,,,99947.0,False,False,False,False,0.0,,,,,,0.0
72,1612517806558697244,ORDER_SUBMITTED,,1031,ValueAgent,,1612517806.5586972,ABM,100.0,Side.BID,794.0,,,99923.0,False,False,False,False,0.0,,,,,,0.0
81,1612517930631126644,ORDER_SUBMITTED,,1031,ValueAgent,,1612517930.6311266,ABM,100.0,Side.BID,884.0,,,99924.0,False,False,False,False,0.0,,,,,,0.0
90,1612518077852081950,ORDER_SUBMITTED,,1031,ValueAgent,,1612518077.852082,ABM,100.0,Side.BID,988.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
99,1612518364414115471,ORDER_SUBMITTED,,1031,ValueAgent,,1612518364.4141157,ABM,100.0,Side.BID,1190.0,,,99929.0,False,False,False,False,0.0,,,,,,0.0
113,1612518610850766881,ORDER_SUBMITTED,,1031,ValueAgent,,1612518610.850767,ABM,100.0,Side.ASK,1283.0,,,99914.0,False,False,False,False,0.0,,,,,,0.0
119,1612518735501149565,ORDER_SUBMITTED,,1031,ValueAgent,,1612518735.5011494,ABM,100.0,Side.BID,1327.0,,,99955.0,False,False,False,False,0.0,,,,,,0.0
125,1612518765646147397,ORDER_SUBMITTED,,1031,ValueAgent,,1612518765.6461473,ABM,100.0,Side.BID,1340.0,,,99888.0,False,False,False,False,0.0,,,,,,0.0
141,1612519020540705302,ORDER_SUBMITTED,,1031,ValueAgent,,1612519020.5407052,ABM,100.0,Side.ASK,1471.0,,,99888.0,False,False,False,False,0.0,,,,,,0.0
6,1612516202284227566,ORDER_SUBMITTED,,1032,ValueAgent,,1612516202.2842276,ABM,100.0,Side.ASK,187.0,,,99995.0,False,False,False,False,0.0,,,,,,0.0
15,1612516206605600485,ORDER_SUBMITTED,,1032,ValueAgent,,1612516206.6056006,ABM,100.0,Side.ASK,192.0,,,99994.0,False,False,False,False,0.0,,,,,,0.0
25,1612516817658381217,ORDER_SUBMITTED,,1032,ValueAgent,,1612516817.6583812,ABM,100.0,Side.ASK,406.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
37,1612516831241125791,ORDER_SUBMITTED,,1032,ValueAgent,,1612516831.2411258,ABM,100.0,Side.BID,411.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
46,1612517110486162482,ORDER_SUBMITTED,,1032,ValueAgent,,1612517110.4861624,ABM,100.0,Side.BID,513.0,,,99980.0,False,False,False,False,0.0,,,,,,0.0
52,1612517166750253623,ORDER_SUBMITTED,,1032,ValueAgent,,1612517166.7502537,ABM,100.0,Side.ASK,539.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
61,1612517210662789611,ORDER_SUBMITTED,,1032,ValueAgent,,1612517210.6627896,ABM,100.0,Side.ASK,558.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
70,1612517239787015140,ORDER_SUBMITTED,,1032,ValueAgent,,1612517239.7870152,ABM,100.0,Side.BID,570.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
94,1612517879163149646,ORDER_SUBMITTED,,1032,ValueAgent,,1612517879.1631496,ABM,100.0,Side.BID,841.0,,,99937.0,False,False,False,False,0.0,,,,,,0.0
101,1612517946433148580,ORDER_SUBMITTED,,1032,ValueAgent,,1612517946.4331486,ABM,100.0,Side.BID,893.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
110,1612517985602980641,ORDER_SUBMITTED,,1032,ValueAgent,,1612517985.6029806,ABM,48.0,Side.BID,913.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
116,1612518118953602807,ORDER_SUBMITTED,,1032,ValueAgent,,1612518118.9536028,ABM,100.0,Side.BID,1023.0,,,99934.0,False,False,False,False,0.0,,,,,,0.0
123,1612518174358053240,ORDER_SUBMITTED,,1032,ValueAgent,,1612518174.3580532,ABM,100.0,Side.ASK,1065.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
138,1612518862271214396,ORDER_SUBMITTED,,1032,ValueAgent,,1612518862.2712142,ABM,2.0,Side.BID,1385.0,,,99968.0,False,False,False,False,0.0,,,,,,0.0
18,1612516121783638142,ORDER_SUBMITTED,,1033,ValueAgent,,1612516121.783638,ABM,100.0,Side.BID,158.0,,,100021.0,False,False,False,False,0.0,,,,,,0.0
28,1612516317422589416,ORDER_SUBMITTED,,1033,ValueAgent,,1612516317.4225895,ABM,100.0,Side.ASK,233.0,,,100002.0,False,False,False,False,0.0,,,,,,0.0
40,1612516634055432887,ORDER_SUBMITTED,,1033,ValueAgent,,1612516634.055433,ABM,400.0,Side.BID,334.0,,,99973.0,False,False,False,False,1190.0,,,,,,0.0
59,1612517752296885513,ORDER_SUBMITTED,,1033,ValueAgent,,1612517752.2968855,ABM,100.0,Side.BID,753.0,,,99923.0,False,False,False,False,0.0,,,,,,0.0
68,1612517790691606510,ORDER_SUBMITTED,,1033,ValueAgent,,1612517790.6916065,ABM,5.0,Side.BID,780.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
84,1612518069861365716,ORDER_SUBMITTED,,1033,ValueAgent,,1612518069.8613658,ABM,100.0,Side.BID,983.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
90,1612518146640953301,ORDER_SUBMITTED,,1033,ValueAgent,,1612518146.6409533,ABM,100.0,Side.BID,1045.0,,,99931.0,False,False,False,False,0.0,,,,,,0.0
111,1612519061932053491,ORDER_SUBMITTED,,1033,ValueAgent,,1612519061.9320536,ABM,100.0,Side.BID,1484.0,,,99846.0,False,False,False,False,0.0,,,,,,0.0
118,1612519142091058823,ORDER_SUBMITTED,,1033,ValueAgent,,1612519142.091059,ABM,9.0,Side.ASK,1517.0,,,99901.0,False,False,False,False,0.0,,,,,,0.0
9,1612515900151098169,ORDER_SUBMITTED,,1034,ValueAgent,,1612515900.151098,ABM,100.0,Side.BID,86.0,,,99993.0,False,False,False,False,0.0,,,,,,0.0
15,1612516257699799076,ORDER_SUBMITTED,,1034,ValueAgent,,1612516257.699799,ABM,100.0,Side.BID,208.0,,,99997.0,False,False,False,False,0.0,,,,,,0.0
27,1612516427968291421,ORDER_SUBMITTED,,1034,ValueAgent,,1612516427.9682913,ABM,100.0,Side.ASK,273.0,,,100003.0,False,False,False,False,0.0,,,,,,0.0
55,1612517152983182684,ORDER_SUBMITTED,,1034,ValueAgent,,1612517152.9831827,ABM,15.0,Side.ASK,533.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
73,1612518076468612631,ORDER_SUBMITTED,,1034,ValueAgent,,1612518076.4686127,ABM,100.0,Side.BID,986.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
83,1612518707600149999,ORDER_SUBMITTED,,1034,ValueAgent,,1612518707.60015,ABM,100.0,Side.BID,1311.0,,,99878.0,False,False,False,False,0.0,,,,,,0.0
6,1612515903058781159,ORDER_SUBMITTED,,1035,ValueAgent,,1612515903.0587811,ABM,100.0,Side.ASK,87.0,,,99992.0,False,False,False,False,0.0,,,,,,0.0
22,1612516085632798703,ORDER_SUBMITTED,,1035,ValueAgent,,1612516085.6327987,ABM,100.0,Side.BID,146.0,,,100024.0,False,False,False,False,0.0,,,,,,0.0
32,1612516420507875272,ORDER_SUBMITTED,,1035,ValueAgent,,1612516420.5078754,ABM,23.0,Side.ASK,270.0,,,100003.0,False,False,False,False,0.0,,,,,,0.0
44,1612516808206354958,ORDER_SUBMITTED,,1035,ValueAgent,,1612516808.2063549,ABM,2.0,Side.BID,402.0,,,99990.0,False,False,False,False,0.0,,,,,,0.0
50,1612516843541195997,ORDER_SUBMITTED,,1035,ValueAgent,,1612516843.541196,ABM,100.0,Side.ASK,416.0,,,99987.0,False,False,False,False,0.0,,,,,,0.0
56,1612516897674917501,ORDER_SUBMITTED,,1035,ValueAgent,,1612516897.6749175,ABM,100.0,Side.ASK,438.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
71,1612517316063157304,ORDER_SUBMITTED,,1035,ValueAgent,,1612517316.0631573,ABM,23.0,Side.ASK,597.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
80,1612517554824952597,ORDER_SUBMITTED,,1035,ValueAgent,,1612517554.8249526,ABM,100.0,Side.BID,668.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
91,1612517560299397906,ORDER_SUBMITTED,,1035,ValueAgent,,1612517560.299398,ABM,100.0,Side.BID,671.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
100,1612517857991616775,ORDER_SUBMITTED,,1035,ValueAgent,,1612517857.9916167,ABM,100.0,Side.BID,835.0,,,99950.0,False,False,False,False,0.0,,,,,,0.0
116,1612518607035062153,ORDER_SUBMITTED,,1035,ValueAgent,,1612518607.0350623,ABM,200.0,Side.BID,1281.0,,,99914.0,False,False,False,False,1190.0,,,,,,0.0
127,1612518712347611324,ORDER_SUBMITTED,,1035,ValueAgent,,1612518712.3476114,ABM,100.0,Side.ASK,1315.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
139,1612518914773921025,ORDER_SUBMITTED,,1035,ValueAgent,,1612518914.773921,ABM,48.0,Side.BID,1407.0,,,99930.0,False,False,False,False,0.0,,,,,,0.0
149,1612518934918093524,ORDER_SUBMITTED,,1035,ValueAgent,,1612518934.9180937,ABM,100.0,Side.BID,1419.0,,,99875.0,False,False,False,False,0.0,,,,,,0.0
159,1612519140168161001,ORDER_SUBMITTED,,1035,ValueAgent,,1612519140.168161,ABM,100.0,Side.BID,1515.0,,,99901.0,False,False,False,False,0.0,,,,,,0.0
21,1612516671270573481,ORDER_SUBMITTED,,1036,ValueAgent,,1612516671.2705736,ABM,100.0,Side.BID,351.0,,,99958.0,False,False,False,False,0.0,,,,,,0.0
27,1612517504487033850,ORDER_SUBMITTED,,1036,ValueAgent,,1612517504.4870338,ABM,100.0,Side.ASK,653.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
46,1612517905544552809,ORDER_SUBMITTED,,1036,ValueAgent,,1612517905.5445528,ABM,100.0,Side.BID,856.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
53,1612518294052064144,ORDER_SUBMITTED,,1036,ValueAgent,,1612518294.0520642,ABM,100.0,Side.BID,1149.0,,,99929.0,False,False,False,False,0.0,,,,,,0.0
60,1612518312848914699,ORDER_SUBMITTED,,1036,ValueAgent,,1612518312.8489146,ABM,100.0,Side.BID,1162.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
67,1612518457854811435,ORDER_SUBMITTED,,1036,ValueAgent,,1612518457.8548114,ABM,100.0,Side.BID,1226.0,,,99902.0,False,False,False,False,0.0,,,,,,0.0
77,1612518672531989740,ORDER_SUBMITTED,,1036,ValueAgent,,1612518672.5319898,ABM,100.0,Side.BID,1304.0,,,99978.0,False,False,False,False,0.0,,,,,,0.0
85,1612518978976878318,ORDER_SUBMITTED,,1036,ValueAgent,,1612518978.9768784,ABM,100.0,Side.BID,1444.0,,,99940.0,False,False,False,False,0.0,,,,,,0.0
97,1612519107806722359,ORDER_SUBMITTED,,1036,ValueAgent,,1612519107.8067224,ABM,8.0,Side.BID,1501.0,,,99900.0,False,False,False,False,0.0,,,,,,0.0
13,1612515922359514691,ORDER_SUBMITTED,,1037,ValueAgent,,1612515922.3595147,ABM,11.0,Side.BID,96.0,,,99990.0,False,False,False,False,0.0,,,,,,0.0
20,1612516286244417560,ORDER_SUBMITTED,,1037,ValueAgent,,1612516286.2444174,ABM,100.0,Side.ASK,221.0,,,100006.0,False,False,False,False,0.0,,,,,,0.0
56,1612518113228891320,ORDER_SUBMITTED,,1037,ValueAgent,,1612518113.2288914,ABM,100.0,Side.ASK,1016.0,,,99936.0,False,False,False,False,0.0,,,,,,0.0
63,1612518297025859079,ORDER_SUBMITTED,,1037,ValueAgent,,1612518297.025859,ABM,100.0,Side.ASK,1151.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
31,1612516619569618766,ORDER_SUBMITTED,,1038,ValueAgent,,1612516619.5696187,ABM,9.0,Side.BID,327.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
37,1612516628649572537,ORDER_SUBMITTED,,1038,ValueAgent,,1612516628.6495726,ABM,5.0,Side.BID,331.0,,,100001.0,False,False,False,False,0.0,,,,,,0.0
43,1612516648069782157,ORDER_SUBMITTED,,1038,ValueAgent,,1612516648.0697823,ABM,100.0,Side.BID,338.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
