,order_id,quantity
1324,1407.0,48.0
1325,1408.0,100.0
1326,1409.0,100.0
1327,1410.0,100.0
1328,1411.0,100.0
1329,1412.0,100.0
1330,1413.0,100.0
1331,1414.0,26.0
1332,1415.0,17.0
1333,1416.0,100.0
1334,1417.0,200.0
1335,1418.0,100.0
1336,1419.0,100.0
1337,1420.0,100.0
1338,1421.0,400.0
1339,1422.0,6.0
1340,1423.0,100.0
1341,1424.0,100.0
1342,1425.0,100.0
1343,1426.0,100.0
1344,1427.0,100.0
1345,1428.0,100.0
1346,1429.0,100.0
1347,1430.0,100.0
1348,1431.0,5.0
1349,1432.0,100.0
1350,1433.0,5.0
1351,1434.0,100.0
1352,1435.0,100.0
1353,1436.0,100.0
1354,1437.0,100.0
1355,1438.0,100.0
1356,1439.0,100.0
1357,1440.0,80.0
1358,1441.0,100.0
1359,1442.0,19.0
1360,1443.0,100.0
1361,1444.0,100.0
1362,1445.0,196.0
1363,1446.0,100.0
1364,1447.0,100.0
1365,1448.0,100.0
1366,1449.0,100.0
1367,1450.0,100.0
1368,1451.0,100.0
1369,1452.0,100.0
1370,1453.0,22.0
1371,1454.0,100.0
1372,1455.0,4.0
1373,1456.0,100.0
1374,1457.0,100.0
1375,1458.0,100.0
1376,1459.0,100.0
1377,1460.0,100.0
1378,1461.0,100.0
1379,1462.0,100.0
1380,1464.0,42.0
1381,1465.0,400.0
1382,1466.0,228.0
1383,1467.0,100.0
1384,1468.0,100.0
1385,1469.0,2.0
1386,1470.0,200.0
1387,1471.0,100.0
1388,1472.0,100.0
1389,1473.0,100.0
1390,1474.0,24.0
1391,1475.0,100.0
1392,1476.0,100.0
1393,1477.0,124.0
1394,1478.0,100.0
1395,1479.0,100.0
1396,1480.0,23.0
1397,1481.0,100.0
1398,1482.0,100.0
1399,1483.0,100.0
1400,1484.0,100.0
1401,1485.0,400.0
1402,1486.0,100.0
1403,1487.0,100.0
1404,1488.0,100.0
1405,1489.0,400.0
1406,1490.0,17.0
1407,1491.0,100.0
1408,1492.0,57.0
1409,1493.0,100.0
1410,1494.0,100.0
1411,1495.0,19.0
1412,1496.0,100.0
1413,1497.0,100.0
1414,1498.0,100.0
1415,1499.0,5.0
1416,1500.0,100.0
1417,1501.0,8.0
1418,1502.0,100.0
1419,1503.0,80.0
1420,1504.0,4.0
1421,1505.0,100.0
1422,1506.0,263.0
1423,1507.0,100.0
1424,1508.0,100.0
1425,1509.0,74.0
1426,1510.0,100.0
1427,1511.0,32.0
1428,1512.0,100.0
1429,1513.0,1.0
1430,1514.0,100.0
1431,1515.0,100.0
1432,1516.0,11.0
1433,1517.0,9.0
1434,1518.0,6.0
1435,1519.0,200.0
1436,1520.0,100.0
1437,1521.0,100.0
1438,1522.0,21.0
1439,1523.0,11.0
1440,1524.0,100.0
1441,1525.0,100.0
1442,1526.0,100.0
1443,1527.0,100.0
1444,1528.0,100.0
1445,1529.0,100.0
1446,1530.0,99.0
1447,1531.0,100.0
1448,1532.0,100.0
1449,1533.0,100.0
1450,1534.0,100.0
1451,1535.0,100.0
1452,1536.0,100.0
1453,1537.0,200.0
1454,1538.0,100.0
1455,1539.0,36.0
1456,1540.0,36.0
1457,1541.0,100.0
1458,1542.0,100.0
1459,1543.0,100.0
1460,1544.0,200.0
1461,1545.0,100.0
1462,1546.0,100.0
1463,1547.0,100.0
1464,1548.0,200.0
1465,1549.0,100.0
1466,1550.0,100.0
1467,1551.0,181.0
1468,1552.0,200.0
1469,1553.0,100.0
1470,1554.0,100.0
1471,1555.0,10.0
1472,1556.0,10.0
1473,1557.0,10.0
1474,1558.0,90.0
