,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM,cash,holdings,mark_to_marked_holdings,total_depot_value,profit
3272,1612523676504781452,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:14:36,ABM,44.0,Side.ASK,24819.0,99859.0,,99859.0,False,False,False,False,,,,,,
3282,1612523690673524431,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:14:36,ABM,25.0,Side.ASK,24819.0,99859.0,,99859.0,False,False,False,False,,,,,,
3295,1612523694383773880,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:14:54,ABM,10.0,Side.ASK,24833.0,99848.0,,99848.0,False,False,False,False,,,,,,
3308,1612523695943564696,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:14:55,ABM,100.0,Side.BID,24835.0,99854.0,,99854.0,False,False,False,False,,,,,,
3317,1612523701401472699,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:14:36,ABM,31.0,Side.ASK,24819.0,99859.0,,99859.0,False,False,False,False,,,,,,
3330,1612523703909637531,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:15:03,ABM,42.0,Side.BID,24841.0,99859.0,,99859.0,False,False,False,False,,,,,,
3340,1612523703932490584,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:15:03,ABM,58.0,Side.BID,24841.0,99859.0,,99859.0,False,False,False,False,,,,,,
3353,1612523730957226593,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:15:30,ABM,100.0,Side.BID,24877.0,99884.0,,99884.0,False,False,False,False,,,,,,
3366,1612523759793179114,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:15:59,ABM,17.0,Side.BID,24900.0,99890.0,,99890.0,False,False,False,False,,,,,,
3380,1612523791650544391,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:16:31,ABM,12.0,Side.BID,24942.0,99914.0,,99914.0,False,False,False,False,,,,,,
3390,1612523793470179252,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:16:31,ABM,88.0,Side.BID,24942.0,99914.0,,99914.0,False,False,False,False,,,,,,
3403,1612523822204357444,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:17:02,ABM,100.0,Side.BID,24968.0,99919.0,,99919.0,False,False,False,False,,,,,,
3413,1612523823506393383,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,60.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3422,1612523823728128305,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,100.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3431,1612523878867848866,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,100.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3440,1612523885144529921,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,100.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3449,0,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,40.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3458,1612523892417180510,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,100.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3467,1612523894421789095,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:19:41,ABM,100.0,Side.ASK,19992.0,99935.0,,99935.0,False,False,False,False,,,,,,
3476,1612523982043519044,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:16:05,ABM,16.0,Side.ASK,19699.0,99953.0,,99953.0,False,False,False,False,,,,,,
3485,1612523984214776143,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 10:16:05,ABM,78.0,Side.ASK,19699.0,99953.0,,99953.0,False,False,False,False,,,,,,
3499,1612524026521676394,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:20:07,ABM,10.0,Side.BID,25254.0,99958.0,,99958.0,False,False,False,False,,,,,,
3508,1612524030487554391,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:20:07,ABM,90.0,Side.BID,25254.0,99958.0,,99958.0,False,False,False,False,,,,,,
3521,1612524109924913671,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:21:49,ABM,1.0,Side.BID,25355.0,99957.0,,99957.0,False,False,False,False,,,,,,
3531,1612524109988043927,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:21:49,ABM,99.0,Side.BID,25355.0,99957.0,,99957.0,False,False,False,False,,,,,,
3544,1612524128865737372,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:22:08,ABM,47.0,Side.BID,25367.0,99953.0,,99953.0,False,False,False,False,,,,,,
3557,1612524160127423746,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:22:40,ABM,62.0,Side.BID,25386.0,99956.0,,99956.0,False,False,False,False,,,,,,
3566,1612524160127423796,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:22:40,ABM,38.0,Side.BID,25386.0,99956.0,,99956.0,False,False,False,False,,,,,,
3579,1612524182431684827,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:23:02,ABM,62.0,Side.BID,25410.0,99956.0,,99956.0,False,False,False,False,,,,,,
3588,1612524182431684877,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:23:02,ABM,38.0,Side.BID,25410.0,99956.0,,99956.0,False,False,False,False,,,,,,
3601,1612524213480895335,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:23:33,ABM,100.0,Side.BID,25438.0,99955.0,,99955.0,False,False,False,False,,,,,,
3614,1612524226262077771,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:23:46,ABM,4.0,Side.BID,25448.0,99955.0,,99955.0,False,False,False,False,,,,,,
3623,1612524226262077821,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:23:46,ABM,75.0,Side.BID,25448.0,99955.0,,99955.0,False,False,False,False,,,,,,
3636,1612524267987306199,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:24:27,ABM,74.0,Side.BID,25491.0,99959.0,,99959.0,False,False,False,False,,,,,,
3646,1612524271016884883,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:24:27,ABM,26.0,Side.BID,25491.0,99959.0,,99959.0,False,False,False,False,,,,,,
3659,1612524280341908566,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:24:40,ABM,49.0,Side.BID,25501.0,99958.0,,99958.0,False,False,False,False,,,,,,
3669,1612524281104047594,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:24:40,ABM,51.0,Side.BID,25501.0,99958.0,,99958.0,False,False,False,False,,,,,,
3682,1612524315629532575,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:25:15,ABM,49.0,Side.BID,25529.0,99958.0,,99958.0,False,False,False,False,,,,,,
3691,1612524315629532625,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:25:15,ABM,51.0,Side.BID,25529.0,99958.0,,99958.0,False,False,False,False,,,,,,
3704,1612524316844345380,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:25:16,ABM,30.0,Side.BID,25531.0,99957.0,,99957.0,False,False,False,False,,,,,,
3714,1612524318564413156,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:25:16,ABM,70.0,Side.BID,25531.0,99957.0,,99957.0,False,False,False,False,,,,,,
3727,1612524399665572066,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:26:39,ABM,100.0,Side.BID,25595.0,99959.0,,99959.0,False,False,False,False,,,,,,
3740,1612524440215779787,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:27:20,ABM,28.0,Side.BID,25639.0,99958.0,,99958.0,False,False,False,False,,,,,,
3750,1612524440592618511,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:27:20,ABM,200.0,Side.BID,25639.0,99958.0,,99958.0,False,False,False,False,,,,,,
3759,1612524440931536963,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:27:20,ABM,100.0,Side.BID,25639.0,99958.0,,99958.0,False,False,False,False,,,,,,
3768,1612524441146819345,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:27:20,ABM,6.0,Side.BID,25639.0,99958.0,,99958.0,False,False,False,False,,,,,,
3777,1612524445712494877,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:27:20,ABM,27.0,Side.BID,25639.0,99958.0,,99958.0,False,False,False,False,,,,,,
3786,1612524453067805496,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:27:20,ABM,39.0,Side.BID,25639.0,99958.0,,99958.0,False,False,False,False,,,,,,
3799,1612524538446743072,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:28:58,ABM,12.0,Side.BID,25759.0,99954.0,,99954.0,False,False,False,False,,,,,,
3812,1612524600493528025,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:00,ABM,203.0,Side.BID,25846.0,99954.0,,99954.0,False,False,False,False,,,,,,
3821,1612524600493528075,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:00,ABM,21.0,Side.BID,25846.0,99954.0,,99954.0,False,False,False,False,,,,,,
3830,1612524600493528125,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:00,ABM,12.0,Side.BID,25846.0,99954.0,,99954.0,False,False,False,False,,,,,,
3839,1612524600493528175,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:00,ABM,69.0,Side.BID,25846.0,99954.0,,99954.0,False,False,False,False,,,,,,
3849,1612524601538623980,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:00,ABM,95.0,Side.BID,25846.0,99954.0,,99954.0,False,False,False,False,,,,,,
3862,1612524605638087373,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:05,ABM,5.0,Side.BID,25851.0,99954.0,,99954.0,False,False,False,False,,,,,,
3871,1612524605638087423,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:05,ABM,3.0,Side.BID,25851.0,99954.0,,99954.0,False,False,False,False,,,,,,
3881,1612524612205590615,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:05,ABM,8.0,Side.BID,25851.0,99954.0,,99954.0,False,False,False,False,,,,,,
3894,1612524619552956042,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:19,ABM,3.0,Side.BID,25864.0,99954.0,,99954.0,False,False,False,False,,,,,,
3908,1612524621260904300,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:21,ABM,84.0,Side.BID,25866.0,99955.0,,99955.0,False,False,False,False,,,,,,
3917,1612524621260904350,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:21,ABM,16.0,Side.BID,25866.0,99955.0,,99955.0,False,False,False,False,,,,,,
3930,1612524621762613193,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:21,ABM,100.0,Side.BID,25867.0,99955.0,,99955.0,False,False,False,False,,,,,,
3943,1612524644193279477,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:44,ABM,49.0,Side.BID,25891.0,99958.0,,99958.0,False,False,False,False,,,,,,
3952,1612524644193279527,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:44,ABM,100.0,Side.BID,25891.0,99958.0,,99958.0,False,False,False,False,,,,,,
3962,1612524645001372466,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:44,ABM,100.0,Side.BID,25891.0,99958.0,,99958.0,False,False,False,False,,,,,,
3971,1612524648576811078,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:44,ABM,100.0,Side.BID,25891.0,99958.0,,99958.0,False,False,False,False,,,,,,
3980,1612524649918723358,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:44,ABM,1.0,Side.BID,25891.0,99958.0,,99958.0,False,False,False,False,,,,,,
3989,1612524653540021177,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:44,ABM,50.0,Side.BID,25891.0,99958.0,,99958.0,False,False,False,False,,,,,,
4002,1612524669588439942,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:31:09,ABM,54.0,Side.BID,25920.0,99959.0,,99959.0,False,False,False,False,,,,,,
4011,1612524669588439992,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:31:09,ABM,46.0,Side.BID,25920.0,99959.0,,99959.0,False,False,False,False,,,,,,
4024,1612524707238154883,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:31:47,ABM,18.0,Side.BID,25951.0,99959.0,,99959.0,False,False,False,False,,,,,,
4033,1612524707238154933,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:31:47,ABM,82.0,Side.BID,25951.0,99959.0,,99959.0,False,False,False,False,,,,,,
4042,1612524715447647031,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:30:19,ABM,97.0,Side.BID,25864.0,99954.0,,99954.0,False,False,False,False,,,,,,
4055,1612524727492414163,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:32:07,ABM,3.0,Side.BID,25968.0,99954.0,,99954.0,False,False,False,False,,,,,,
4064,1612524727492414213,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:32:07,ABM,97.0,Side.BID,25968.0,99954.0,,99954.0,False,False,False,False,,,,,,
4077,1612524772510081997,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:32:52,ABM,66.0,Side.BID,26004.0,99952.0,,99952.0,False,False,False,False,,,,,,
4086,1612524772510082047,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:32:52,ABM,34.0,Side.BID,26004.0,99952.0,,99952.0,False,False,False,False,,,,,,
4099,1612524805162978240,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:33:25,ABM,100.0,Side.BID,26028.0,99946.0,,99946.0,False,False,False,False,,,,,,
4112,1612524806818454992,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:33:26,ABM,20.0,Side.BID,26031.0,99944.0,,99944.0,False,False,False,False,,,,,,
4122,1612524807895279855,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:33:26,ABM,80.0,Side.BID,26031.0,99944.0,,99944.0,False,False,False,False,,,,,,
4135,1612524873245951965,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:34:33,ABM,100.0,Side.BID,26095.0,99935.0,,99935.0,False,False,False,False,,,,,,
4148,1612524897988981192,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:34:57,ABM,86.0,Side.BID,26114.0,99934.0,,99934.0,False,False,False,False,,,,,,
4158,1612524901786758116,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:34:57,ABM,14.0,Side.BID,26114.0,99934.0,,99934.0,False,False,False,False,,,,,,
4171,1612524924324480970,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:35:24,ABM,48.0,Side.BID,26139.0,99928.0,,99928.0,False,False,False,False,,,,,,
4180,1612524924324481020,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:35:24,ABM,52.0,Side.BID,26139.0,99928.0,,99928.0,False,False,False,False,,,,,,
4193,1612524961140314117,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:36:01,ABM,2.0,Side.BID,26183.0,99927.0,,99927.0,False,False,False,False,,,,,,
4202,1612524961140314167,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:36:01,ABM,98.0,Side.BID,26183.0,99927.0,,99927.0,False,False,False,False,,,,,,
4215,1612525006531591583,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:36:46,ABM,36.0,Side.BID,26228.0,99921.0,,99921.0,False,False,False,False,,,,,,
4224,1612525006531591633,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:36:46,ABM,7.0,Side.BID,26228.0,99921.0,,99921.0,False,False,False,False,,,,,,
4234,1612525009250484918,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:36:46,ABM,57.0,Side.BID,26228.0,99921.0,,99921.0,False,False,False,False,,,,,,
4243,1612525014479691373,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:17:02,ABM,100.0,Side.BID,24968.0,99919.0,,99919.0,False,False,False,False,,,,,,
4256,1612525015790091084,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:36:55,ABM,24.0,Side.BID,26239.0,99921.0,,99921.0,False,False,False,False,,,,,,
4269,1612525040492202493,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:37:20,ABM,27.0,Side.BID,26266.0,99918.0,,99918.0,False,False,False,False,,,,,,
4279,1612525043103767515,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:37:20,ABM,73.0,Side.BID,26266.0,99918.0,,99918.0,False,False,False,False,,,,,,
4292,1612525102546015305,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:38:22,ABM,34.0,Side.BID,26397.0,99897.0,,99897.0,False,False,False,False,,,,,,
4302,1612525108845600975,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:38:22,ABM,50.0,Side.BID,26397.0,99897.0,,99897.0,False,False,False,False,,,,,,
4311,1612525113057303140,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:38:22,ABM,23.0,Side.BID,26397.0,99897.0,,99897.0,False,False,False,False,,,,,,
4324,1612525125820660964,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:38:45,ABM,6.0,Side.BID,26418.0,99892.0,,99892.0,False,False,False,False,,,,,,
4333,1612525126915925389,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:15:59,ABM,76.0,Side.BID,24900.0,99890.0,,99890.0,False,False,False,False,,,,,,
4346,1612525195832901371,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:39:55,ABM,98.0,Side.BID,26615.0,99879.0,,99879.0,False,False,False,False,,,,,,
4356,1612525199249651077,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:39:55,ABM,2.0,Side.BID,26615.0,99879.0,,99879.0,False,False,False,False,,,,,,
4369,1612525201052237519,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:40:01,ABM,98.0,Side.BID,26619.0,99879.0,,99879.0,False,False,False,False,,,,,,
4379,1612525203980975694,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:40:01,ABM,2.0,Side.BID,26619.0,99879.0,,99879.0,False,False,False,False,,,,,,
4392,1612525244483615747,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:40:44,ABM,100.0,Side.BID,26672.0,99853.0,,99853.0,False,False,False,False,,,,,,
4405,1612525263297712553,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:41:03,ABM,52.0,Side.ASK,26726.0,99848.0,,99848.0,False,False,False,False,,,,,,
4415,1612525265077661811,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:41:03,ABM,28.0,Side.ASK,26726.0,99848.0,,99848.0,False,False,False,False,,,,,,
4424,1612525269547029311,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:41:03,ABM,20.0,Side.ASK,26726.0,99848.0,,99848.0,False,False,False,False,,,,,,
4437,1612525308566193377,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:41:48,ABM,57.0,Side.ASK,26795.0,99847.0,,99847.0,False,False,False,False,,,,,,
4446,1612525308566193427,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:41:48,ABM,43.0,Side.ASK,26795.0,99847.0,,99847.0,False,False,False,False,,,,,,
4459,1612525391580537863,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:43:11,ABM,8.0,Side.ASK,26865.0,99831.0,,99831.0,False,False,False,False,,,,,,
4472,1612525561495433218,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:46:01,ABM,51.0,Side.ASK,27063.0,99834.0,,99834.0,False,False,False,False,,,,,,
4482,1612525566407007477,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:46:01,ABM,22.0,Side.ASK,27063.0,99834.0,,99834.0,False,False,False,False,,,,,,
4491,1612525577677725908,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:46:01,ABM,27.0,Side.ASK,27063.0,99834.0,,99834.0,False,False,False,False,,,,,,
4504,1612525637098496947,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:47:17,ABM,100.0,Side.ASK,27150.0,99818.0,,99818.0,False,False,False,False,,,,,,
4517,1612525678273324122,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:47:58,ABM,116.0,Side.ASK,27227.0,99808.0,,99808.0,False,False,False,False,,,,,,
4530,1612525690578613946,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:48:10,ABM,49.0,Side.ASK,27235.0,99810.0,,99810.0,False,False,False,False,,,,,,
4539,1612525690578613996,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:48:10,ABM,51.0,Side.ASK,27235.0,99810.0,,99810.0,False,False,False,False,,,,,,
4552,1612525731242495477,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:48:51,ABM,89.0,Side.ASK,27273.0,99813.0,,99813.0,False,False,False,False,,,,,,
4562,1612525732629423618,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:48:51,ABM,11.0,Side.ASK,27273.0,99813.0,,99813.0,False,False,False,False,,,,,,
4575,1612525759595921463,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:49:19,ABM,81.0,Side.ASK,27342.0,99810.0,,99810.0,False,False,False,False,,,,,,
4584,1612525759595921513,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:49:19,ABM,19.0,Side.ASK,27342.0,99810.0,,99810.0,False,False,False,False,,,,,,
4597,1612525797338347018,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:49:57,ABM,200.0,Side.ASK,27372.0,99810.0,,99810.0,False,False,False,False,,,,,,
4610,1612525832285058501,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:50:32,ABM,100.0,Side.ASK,27403.0,99817.0,,99817.0,False,False,False,False,,,,,,
4623,1612525846839665035,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:50:46,ABM,36.0,Side.ASK,27459.0,99814.0,,99814.0,False,False,False,False,,,,,,
4637,1612525848642237706,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:50:48,ABM,100.0,Side.ASK,27460.0,99813.0,,99813.0,False,False,False,False,,,,,,
4646,1612525854362920013,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:50:46,ABM,64.0,Side.ASK,27459.0,99814.0,,99814.0,False,False,False,False,,,,,,
4659,1612525877916871085,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:51:17,ABM,100.0,Side.ASK,27508.0,99816.0,,99816.0,False,False,False,False,,,,,,
4672,1612525910280930425,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:51:50,ABM,18.0,Side.ASK,27535.0,99818.0,,99818.0,False,False,False,False,,,,,,
4681,1612525910280930475,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:51:50,ABM,100.0,Side.ASK,27535.0,99818.0,,99818.0,False,False,False,False,,,,,,
4690,1612525910280930525,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:51:50,ABM,82.0,Side.ASK,27535.0,99818.0,,99818.0,False,False,False,False,,,,,,
4703,1612526076743467916,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:54:36,ABM,31.0,Side.ASK,27782.0,99830.0,,99830.0,False,False,False,False,,,,,,
4716,1612526078321856822,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:54:38,ABM,52.0,Side.ASK,27786.0,99830.0,,99830.0,False,False,False,False,,,,,,
4726,1612526083521605485,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:54:38,ABM,48.0,Side.ASK,27786.0,99830.0,,99830.0,False,False,False,False,,,,,,
4739,1612526120486180274,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:55:20,ABM,13.0,Side.ASK,27848.0,99833.0,,99833.0,False,False,False,False,,,,,,
4749,1612526125927537929,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:55:20,ABM,87.0,Side.ASK,27848.0,99833.0,,99833.0,False,False,False,False,,,,,,
4762,1612526131956114283,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:55:31,ABM,48.0,Side.ASK,27860.0,99838.0,,99838.0,False,False,False,False,,,,,,
4772,1612526135551486739,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:55:31,ABM,52.0,Side.ASK,27860.0,99838.0,,99838.0,False,False,False,False,,,,,,
4785,1612526222256138772,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:57:02,ABM,100.0,Side.ASK,27963.0,99848.0,,99848.0,False,False,False,False,,,,,,
4798,1612526240181573790,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:57:20,ABM,10.0,Side.ASK,27978.0,99859.0,,99859.0,False,False,False,False,,,,,,
4808,1612526241152610303,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:57:20,ABM,90.0,Side.ASK,27978.0,99859.0,,99859.0,False,False,False,False,,,,,,
4821,1612526285216447045,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:58:05,ABM,100.0,Side.ASK,28008.0,99856.0,,99856.0,False,False,False,False,,,,,,
4834,1612526286335243352,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:58:06,ABM,100.0,Side.ASK,28009.0,99855.0,,99855.0,False,False,False,False,,,,,,
4847,1612526324280158169,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:58:44,ABM,5.0,Side.ASK,28034.0,99859.0,,99859.0,False,False,False,False,,,,,,
4860,1612526376525379734,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:59:36,ABM,5.0,Side.ASK,28085.0,99851.0,,99851.0,False,False,False,False,,,,,,
4869,1612526376525379784,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:59:36,ABM,100.0,Side.ASK,28085.0,99851.0,,99851.0,False,False,False,False,,,,,,
4879,1612526376698693887,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:59:36,ABM,1.0,Side.ASK,28085.0,99851.0,,99851.0,False,False,False,False,,,,,,
4888,1612526380557112623,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:59:36,ABM,25.0,Side.ASK,28085.0,99851.0,,99851.0,False,False,False,False,,,,,,
4897,1612526388225634882,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:59:36,ABM,6.0,Side.ASK,28085.0,99851.0,,99851.0,False,False,False,False,,,,,,
4906,1612526397157295848,ORDER_EXECUTED,,1109,MomentumAgent,,2021-02-05 11:59:36,ABM,63.0,Side.ASK,28085.0,99851.0,,99851.0,False,False,False,False,,,,,,
